Protein_ID	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	subject_id	Gene_ID	explevel_log	transcript_ID
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Ethylbenzene degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818199	2.3.1.-	Transferring groups other than amino-acyl groups.	\N	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.004G175300.1	WUAT02017982.1	8.278347212	818199
818220	2.7.1.137	1-phosphatidylinositol 3-kinase.	ATP + 1-phosphatidyl-1D-myo-inositol = ADP + 1-phosphatidyl-1D-myo- inositol 3-phosphate.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.004G179000.6	WUAT02014494.1	8.478746913	818220
818768	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	\N	Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.005G233400.1	WUAT02017359.1	9.373066472	818768
818768	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	\N	Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.005G233400.1	WUAT02000404.1	9.105039727	818768
818768	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	\N	Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.005G233400.1	WUAT02017359.1	9.373066472	818768
818768	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	\N	Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.005G233400.1	WUAT02000404.1	9.105039727	818768
818818	3.6.4.9	Chaperonin ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	\N	\N	\N	Potri.005G241100.1	WUAT02020953.1	11.77892775	818818
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02002073.1	8.091797628	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02014547.1	8.203120945	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02004141.1	10.16910074	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02008191.1	9.782408239	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02007867.1	7.825317048	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02009981.1	6.370885851	819004
819004	1.4.7.1	Glutamate synthase (ferredoxin).	2 L-glutamate + 2 oxidized ferredoxin = L-glutamine + 2-oxoglutarate + 2 reduced ferredoxin.	Iron-sulfur; Flavoprotein.	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.006G038400.4	WUAT02016553.1	7.572556742	819004
819057	3.4.24.56	Insulysin.	Degradation of insulin, glucagon and other polypeptides. No action on proteins.	Zinc.	\N	\N	\N	\N	Potri.006G050700.2	WUAT02015616.1	11.08070052	819057
819168	3.1.13.1	Exoribonuclease II.	Exonucleolytic cleavage in the 3'- to 5'-direction to yield 5'-phosphomononucleotides.	\N	\N	\N	\N	\N	Potri.006G086200.1	WUAT02008143.1	7.953491742	819168
819168	3.1.13.1	Exoribonuclease II.	Exonucleolytic cleavage in the 3'- to 5'-direction to yield 5'-phosphomononucleotides.	\N	\N	\N	\N	\N	Potri.006G086200.1	WUAT02018921.1	8.016601466	819168
819510	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.006G232700.1	WUAT02005873.1	8.643720999	819510
819597	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.006G253100.1	WUAT02020826.1	1.742127347	819597
819740	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.007G115900.1	WUAT02012443.1	8.382586757	819740
819740	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.007G115900.1	WUAT02012443.1	8.382586757	819740
819740	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.007G115900.1	WUAT02012443.1	8.382586757	819740
819875	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.007G076900.3	WUAT02003779.1	10.23757067	819875
819875	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.007G076900.3	WUAT02005727.1	3.627967686	819875
819876	1.17.4.1	Ribonucleoside-diphosphate reductase.	2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H(2)O = ribonucleoside diphosphate + reduced thioredoxin.	Iron; ATP.	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.007G076700.2	WUAT02019864.1	9.303407246	819876
819876	1.17.4.1	Ribonucleoside-diphosphate reductase.	2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H(2)O = ribonucleoside diphosphate + reduced thioredoxin.	Iron; ATP.	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.007G076700.2	WUAT02019864.1	9.303407246	819876
820023	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.007G026700.1	WUAT02021849.1	9.064070972	820023
820117	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.	\N	\N	Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC	Potri.007G009100.1	WUAT02006454.1	11.20423192	820117
820117	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.	\N	\N	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.007G009100.1	WUAT02006454.1	11.20423192	820117
820117	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.	\N	\N	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC	Potri.007G009100.1	WUAT02006454.1	11.20423192	820117
820117	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.	\N	\N	Carbon fixation	Energy Metabolism	METABOLIC	Potri.007G009100.1	WUAT02006454.1	11.20423192	820117
820117	1.1.1.37	Malate dehydrogenase.	(S)-malate + NAD(+) = oxaloacetate + NADH.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.007G009100.1	WUAT02006454.1	11.20423192	820117
820157	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.008G003200.1	WUAT02019706.1	9.589917944	820157
820249	4.3.1.5	Phenylalanine ammonia-lyase.	L-phenylalanine = trans-cinnamate + NH(3).	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.008G038200.1	WUAT02018010.1	12.45792818	820249
820249	4.3.1.5	Phenylalanine ammonia-lyase.	L-phenylalanine = trans-cinnamate + NH(3).	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	Potri.008G038200.1	WUAT02018010.1	12.45792818	820249
820249	4.3.1.5	Phenylalanine ammonia-lyase.	L-phenylalanine = trans-cinnamate + NH(3).	\N	\N	Alkaloid biosynthesis II	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.008G038200.1	WUAT02018010.1	12.45792818	820249
820249	4.3.1.5	Phenylalanine ammonia-lyase.	L-phenylalanine = trans-cinnamate + NH(3).	\N	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC	Potri.008G038200.1	WUAT02018010.1	12.45792818	820249
820414	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.008G069000.2	WUAT02008312.1	10.22951411	820414
820414	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.008G069000.2	WUAT02008312.1	10.22951411	820414
820414	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.008G069000.2	WUAT02008312.1	10.22951411	820414
820414	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.008G069000.2	WUAT02008312.1	10.22951411	820414
820414	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.008G069000.2	WUAT02008312.1	10.22951411	820414
820461	3.6.4.1	Myosin ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.008G080900.3	WUAT02004081.1	8.705669852	820461
821016	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.009G153900.1	WUAT02023233.1	9.968478964	821016
821016	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.009G153900.1	WUAT02023233.1	9.968478964	821016
821016	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.009G153900.1	WUAT02023233.1	9.968478964	821016
821076	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.009G137800.2	WUAT02005687.1	11.09115577	821076
821076	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N	Potri.009G137800.2	WUAT02005687.1	11.09115577	821076
821076	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.009G137800.2	WUAT02005687.1	11.09115577	821076
821336	2.3.1.39	[Acyl-carrier protein] S-malonyltransferase.	Malonyl-CoA + [acyl-carrier protein] = CoA + malonyl-[acyl-carrier protein].	\N	\N	Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC	Potri.009G077800.2	WUAT02022600.1	9.762822942	821336
821436	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.009G055400.1	WUAT02016899.1	10.7470669	821436
821436	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.009G055400.1	WUAT02021181.1	4.071051272	821436
821505	2.4.1.1	Phosphorylase.	{(1,4)-alpha-D-glucosyl}(N) + phosphate = {(1,4)-alpha-D-glucosyl}(N-1) + alpha-D-glucose 1-phosphate.	\N	Glycogen storage disease V; MIM:232600. Glycogen storage disease VI; MIM:232700.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.009G041800.1	WUAT02006260.1	10.03906248	821505
821505	2.4.1.1	Phosphorylase.	{(1,4)-alpha-D-glucosyl}(N) + phosphate = {(1,4)-alpha-D-glucosyl}(N-1) + alpha-D-glucose 1-phosphate.	\N	Glycogen storage disease V; MIM:232600. Glycogen storage disease VI; MIM:232700.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.009G041800.1	WUAT02000681.1	8.874784769	821505
821505	2.4.1.1	Phosphorylase.	{(1,4)-alpha-D-glucosyl}(N) + phosphate = {(1,4)-alpha-D-glucosyl}(N-1) + alpha-D-glucose 1-phosphate.	\N	Glycogen storage disease V; MIM:232600. Glycogen storage disease VI; MIM:232700.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.009G041800.1	WUAT02007440.1	11.09215861	821505
821633	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.009G012900.2	WUAT02020801.1	2.752203004	821633
821665	3.4.16.2	Lysosomal Pro-X carboxypeptidase.	Cleavage of a Pro-|-Xaa bond to release a C-terminal amino acid.	\N	\N	\N	\N	\N	Potri.009G002200.1	WUAT02019986.1	10.52756088	821665
821665	3.4.16.2	Lysosomal Pro-X carboxypeptidase.	Cleavage of a Pro-|-Xaa bond to release a C-terminal amino acid.	\N	\N	\N	\N	\N	Potri.009G002200.1	WUAT02020876.1	9.112230697	821665
821804	4.2.1.36	Homoaconitate hydratase.	2-hydroxybutane-1,2,4-tricarboxylate = but-1-ene-1,2,4-tricarboxylate + H(2)O.	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.010G065100.1	WUAT02012848.1	9.991147691	821804
821804	4.2.1.36	Homoaconitate hydratase.	2-hydroxybutane-1,2,4-tricarboxylate = but-1-ene-1,2,4-tricarboxylate + H(2)O.	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.010G065100.1	WUAT02011782.1	9.555817971	821804
821837	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.010G056900.6	WUAT02003832.1	10.48358587	821837
821837	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G056900.6	WUAT02003832.1	10.48358587	821837
821837	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G056900.6	WUAT02003832.1	10.48358587	821837
821837	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.010G056900.6	WUAT02003832.1	10.48358587	821837
821837	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G056900.6	WUAT02003832.1	10.48358587	821837
821843	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	D-Arginine and D-ornithine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.010G055400.1	WUAT02013983.1	7.6718305	821843
821843	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC	Potri.010G055400.1	WUAT02013983.1	7.6718305	821843
821896	2.4.1.186	Glycogenin glucosyltransferase.	UDP-glucose + glycogenin = UDP + glucosylglycogenin.	\N	\N	\N	\N	\N	Potri.010G042000.1	WUAT02000139.1	6.713651695	821896
821896	2.4.1.186	Glycogenin glucosyltransferase.	UDP-glucose + glycogenin = UDP + glucosylglycogenin.	\N	\N	\N	\N	\N	Potri.010G042000.1	WUAT02005176.1	7.648436244	821896
821903	2.4.1.62	Ganglioside galactosyltransferase.	UDP-galactose + N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)- D-galactosyl-D-glucosyl-N-acylsphingosine = UDP + D-galactosyl- N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosyl- N-acylsphingosine.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G040400.1	WUAT02009420.1	9.2293996	821903
822006	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.010G093700.3	WUAT02014468.1	10.10743674	822006
822006	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G093700.3	WUAT02014468.1	10.10743674	822006
822006	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.010G093700.3	WUAT02014468.1	10.10743674	822006
822006	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G093700.3	WUAT02014468.1	10.10743674	822006
822006	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G093700.3	WUAT02014468.1	10.10743674	822006
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N	Potri.010G116600.1	WUAT02000073.1	9.275386699	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N	Potri.010G116600.1	WUAT02005981.1	11.69777443	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N	Potri.010G116600.1	WUAT02009388.1	7.074107958	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.010G116600.1	WUAT02000073.1	9.275386699	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.010G116600.1	WUAT02005981.1	11.69777443	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.010G116600.1	WUAT02009388.1	7.074107958	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.010G116600.1	WUAT02000073.1	9.275386699	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.010G116600.1	WUAT02005981.1	11.69777443	822103
822103	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.010G116600.1	WUAT02009388.1	7.074107958	822103
822134	2.1.1.10	Homocysteine S-methyltransferase.	S-adenosyl-L-methionine + L-homocysteine = S-adenosyl-L-homocysteine + L-methionine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G125200.1	WUAT02004720.1	7.958931527	822134
822177	3.6.4.9	Chaperonin ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	\N	\N	\N	Potri.010G136800.1	WUAT02020242.1	10.98997437	822177
822576	3.6.3.16	Arsenite-transporting ATPase.	ATP + H(2)O + arsenite(In) = ADP + phosphate + arsenite(Out).	\N	\N	\N	\N	\N	Potri.010G225100.1	WUAT02001018.1	10.85850721	822576
822583	1.1.99.5	Glycerol-3-phosphate dehydrogenase.	Sn-glycerol 3-phosphate + acceptor = glycerone phosphate + reduced acceptor.	Flavin.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G226700.1	WUAT02013391.1	8.468145819	822583
822682	3.1.2.15	Ubiquitin thiolesterase.	Ubiquitin C-terminal thiolester + H(2)O = ubiquitin + a thiol.	\N	\N	\N	\N	\N	Potri.010G245100.5	WUAT02020980.1	10.25817702	822682
822682	3.1.2.15	Ubiquitin thiolesterase.	Ubiquitin C-terminal thiolester + H(2)O = ubiquitin + a thiol.	\N	\N	\N	\N	\N	Potri.010G245100.5	WUAT02005335.1	7.263221564	822682
822885	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.011G092200.1	WUAT02021380.1	7.493214694	822885
822983	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N	Potri.011G111400.2	WUAT02010937.1	9.940485129	822983
823135	3.1.1.47	2-acetyl-1-alkylglycerophosphocholine esterase.	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine + H(2)O = 1-alkyl-sn- glycero-3-phosphocholine + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.011G156900.1	WUAT02000150.1	9.148163202	823135
823575	3.6.1.1	Inorganic pyrophosphatase.	Diphosphate + H(2)O = 2 phosphate.	\N	\N	Oxidative phosphorylation	Energy Metabolism	METABOLIC	Potri.013G009400.1	WUAT02006176.1	11.67012256	823575
823669	4.2.1.46	dTDP-glucose 4,6-dehydratase.	dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O.	NAD.	\N	Erythromycin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.013G040600.1	WUAT02009172.1	11.54144707	823669
823669	4.2.1.46	dTDP-glucose 4,6-dehydratase.	dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O.	NAD.	\N	Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC	Potri.013G040600.1	WUAT02009172.1	11.54144707	823669
823689	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N	Potri.013G051500.1	WUAT02020941.1	10.7432759	823689
823689	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.013G051500.1	WUAT02020941.1	10.7432759	823689
823689	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.013G051500.1	WUAT02020941.1	10.7432759	823689
823696	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.013G055600.1	WUAT02002689.1	10.02627345	823696
823696	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.013G055600.1	WUAT02002689.1	10.02627345	823696
823696	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G055600.1	WUAT02002689.1	10.02627345	823696
823837	1.14.13.11	Trans-cinnamate 4-monooxygenase.	Trans-cinnamate + NADPH + O(2) = 4-hydroxycinnamate + NADP(+) + H(2)O.	Heme-thiolate.	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.013G157900.1	WUAT02007892.1	11.92162396	823837
