Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_8463	132.019101432919	1.76811433923446	1 864	Holo-(acyl-carrier-protein) synthase Holo-ACP synthase	Grosmannia clavigera	Ophiostoma piceae	K00667	FAS2; fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]	fatty acid synthase subunit alpha	8	C:fatty acid synthase complex; P:fatty acid biosynthetic process; F:holo-[acyl-carrier-protein] synthase activity; P:macromolecule biosynthetic process; F:3-oxoacyl-[acyl-carrier-protein] synthase activity; F:magnesium ion binding; C:mitochondrion; F:nucleotide binding	EC:2.7.8.7; EC:2.3.1.41	N	106	145	112	2053	144	99	0	12
gene_8464	167.973754214291	1.20205090209498	2 096	Fatty acid synthase beta subunit dehydratase	Grosmannia clavigera	Ophiostoma piceae	K00668	FAS1; fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]	fatty acid synthase beta subunit dehydratase	4	C:fatty acid synthase complex; P:fatty acid biosynthetic process; F:enoyl-[acyl-carrier-protein] reductase (NADH) activity; P:oxidation-reduction process	EC:1.3.1.9	N	191	149	180	2155	167	109	14	20
gene_8465	8.51765844345357	0.124766222480957	557	Probable guanine deaminase (Guanase)	Grosmannia clavigera	Ophiostoma piceae	K01487	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]	guanine deaminase	3	F:guanine deaminase activity; F:zinc ion binding; P:guanine catabolic process	EC:3.5.4.3	N	26	8	3	58	23	6	2	0
gene_8466	0	0	497	Bzip transcription factor	Grosmannia clavigera	Ophiostoma piceae			bzip transcription factor	1	F:binding	-	N	0	0	0	0	0	0	0	0
gene_8467	0.0766591198510943	0.205790656520072	200	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	0	0	0	2	0	0	0	0
gene_8468	4.68127815987696	0.987448139313336	1 121	Sister chromatid cohesion factor	Metarhizium acridum	Ophiostoma piceae	K11269	CTF18, CHL12; chromosome transmission fidelity protein 18	sister chromatid cohesion factor	4	F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity; P:biological_process		N	18	16	4	26	0	10	0	0
gene_8469	150.913173867809	0.210514210000974	144	Thioredoxin	Colletotrichum graminicola	Sporothrix schenckii	K03671	trxA; thioredoxin 1	thioredoxin	4	P:cell redox homeostasis; F:electron carrier activity; P:glycerol ether metabolic process; F:protein disulfide oxidoreductase activity		N	338	363	238	549	465	129	12	22
gene_847	25.149067953376	0.757201070075716	84	Cytochrome b5	Grosmannia clavigera	Ophiostoma piceae			cytochrome b5	2	F:heme binding; F:metal ion binding	-	N	30	51	83	114	58	42	0	0
gene_8470	8.23290929583374	3.54419465410943	375	Dimethylaniline monooxygenase, putative	Aspergillus flavus	Ophiostoma piceae			dimethylaniline monooxygenase	1	F:oxidoreductase activity	-	N	117	0	6	13	4	0	0	0
gene_8471	14.3340206635256	0.883074279668648	660	Lysine biosynthesis regulatory protein LYS14	Grosmannia clavigera	Ophiostoma piceae			c6 finger domain	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	12	32	32	112	17	10	0	4
gene_8472	8.87499087520655	1.79253116321415	482	O-methylsterigmatocystin oxidoreductase (CYP537D4)	Grosmannia clavigera	Ophiostoma piceae	K15001	CYP4; cytochrome P450, family 4 [EC:1.14.-.-]	cytochrome p450	6	F:heme binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:monooxygenase activity; F:iron ion binding; F:electron carrier activity; P:oxidation-reduction process	-	N	14	34	20	73	25	2	0	0
gene_8473	0	0	500	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	3	P:transmembrane transport; C:integral to membrane; F:transporter activity	-	N	0	0	0	0	0	0	0	0
gene_8474	0	0	193	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		Y	0	0	0	0	0	0	0	0
gene_8475	0	0	550	Major facilitator superfamily domain-containing protein 1	Colletotrichum gloeosporioides	Ophiostoma piceae			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	0	0	0	0	0	0	0	0
gene_8476	307.924283263603	0.411520238231297	1 283	Ankyrin-repeat-containing protein	Trichoderma virens	Ophiostoma piceae			ankyrin repeat-containing	4	F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:nucleoside metabolic process; P:carbohydrate metabolic process; F:catalytic activity		N	630	1601	420	420	1873	177	0	0
gene_8477	2.78495163276192	0.123799112548777	347	Putative uncharacterized protein	Fusarium fujikuroi	Ophiostoma piceae			hypothetical protein FPSE_06816	0	-		N	0	21	4	0	18	2	0	0
gene_8478	12.6863994263771	1.43506580231263	82	Putative uncharacterized protein	Neurospora crassa	Neurospora crassa			hypothetical protein NCU05141	0	-		N	44	23	42	54	46	4	0	0
gene_8479	0.49095241675635	0.986887689307673	429	Putative uncharacterized protein	Ajellomyces capsulatus	Ophiostoma piceae			conserved hypothetical protein	0	-		N	0	0	4	4	0	0	0	0
gene_848	13.7363696106748	0.460121632334552	1 693	Forkhead box protein R1 (Forkhead box protein N5)	Gaeumannomyces graminis	Ophiostoma piceae			fork head domain-containing protein	4	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; F:sequence-specific DNA binding transcription factor activity; F:DNA binding		N	22	17	26	94	41	6	0	4
gene_8480	9.16359591602818	0.339871648974313	1 660	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4124	0	-		N	12	47	10	28	50	8	0	0
gene_8481	33.9598705314357	0.850734934877564	1 047	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3927	0	-		N	125	79	50	157	77	27	0	6
gene_8482	7.73758717212601	0.399688015404948	461	Kinetochore protein nuf2	Grosmannia clavigera	Ophiostoma piceae	K11548	NUF2, CDCA1; kinetochore protein Nuf2	kinetochore protein nuf2	4	P:mitosis; C:nucleus; C:condensed chromosome kinetochore; P:cell division	-	N	14	13	12	50	8	20	0	0
gene_8483	2.99825203077415	2.46117712591006	326	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3430	3	F:molecular_function; P:biological_process; C:cellular_component		N	4	14	16	14	2	0	0	0
gene_8484	15.9154297581776	0.082455874363312	839	AP-3 complex subunit beta-2 (Beta-3B-adaptin)	Grosmannia clavigera	Ophiostoma piceae	K12397	AP3B; AP-3 complex subunit beta	ap-3 complex beta3b subunit	1	P:transport	-	N	49	14	38	34	33	28	2	0
gene_8485	22.0008733683111	-0.45115996357761	312	Uncharacterized membrane protein C365.16	Myceliophthora thermophila	Ophiostoma piceae			hypothetical protein MYCTH_2310539	0	-		N	21	20	27	120	35	14	4	8
gene_8486	56.5087539834395	-0.288112972025951	1 079	Importin subunit beta-5 (Karyopherin-114)	Grosmannia clavigera	Ophiostoma piceae			importin-beta domain-containing protein	4	C:intracellular; P:mycelium development; P:intracellular protein transport; F:protein transporter activity	-	N	134	142	64	112	103	56	17	2
gene_8487	1.33152665950175	1.87304670091054	486	DNA polymerase zeta processivity subunit (Revertibility protein 7)	Grosmannia clavigera	Ophiostoma piceae			mitotic spindle checkpoint protein	1	F:DNA binding		N	2	0	8	14	0	0	0	0
gene_8488	8.23721011171914	0.67707604071587	1 765	Rho guanyl nucleotide exchange	Grosmannia clavigera	Ophiostoma piceae			rho guanyl nucleotide exchange	3	F:Rho guanyl-nucleotide exchange factor activity; P:regulation of Rho protein signal transduction; C:intracellular		N	32	21	18	16	19	14	0	0
gene_8489	2.97698988897345	0.613690456464666	115	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein, variant	0	-		N	4	2	18	1	4	6	0	0
gene_849	4.44896831628316	-2.29168437286412	481	Molybdate transporter 1 (Sulfate transporter like protein 5.2)	Grosmannia clavigera	Ophiostoma piceae			sulfate transporter	3	C:integral to membrane; P:sulfate transport; F:sulfate transmembrane transporter activity		N	4	2	0	2	2	1	0	6
gene_8490	13.3414719792769	0.923161767560199	710	E3 ubiquitin-protein ligase RNF216 (RING finger protein 216)	Grosmannia clavigera	Ophiostoma piceae	K11976	RNF216; TRIAD3; E3 ubiquitin-protein ligase RNF216 [EC:6.3.2.19]	ring finger protein	1	F:binding	-	N	52	64	22	12	46	4	0	2
gene_8491	11.4989071692264	0.831636205513422	1 069	DNA repair protein rhp42	Grosmannia clavigera	Ophiostoma piceae	K10838	XPC; xeroderma pigmentosum group C-complementing protein	rad4 family protein	2	F:binding; P:mycelium development	-	N	10	42	24	68	60	4	0	0
gene_8492	6.21842178750248	-0.00185044179141865	341	AN1-type zinc finger protein 1	Grosmannia clavigera	Ophiostoma piceae	K07059	Unclassified; Poorly Characterized	an1-type zinc finger protein	1	F:zinc ion binding	-	N	19	18	0	26	20	14	0	0
gene_8493	28.2690261387644	-0.238608264489936	299	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			hypothetical protein SMAC_04715	2	P:ascospore formation; P:pathogenesis	-	N	41	32	50	118	93	31	2	6
gene_8494	49.9393743460991	0.197685395953942	72	Putative uncharacterized protein	Colletotrichum orbiculare	Colletotrichum orbiculare			hypothetical protein GLRG_09858	2	F:molecular_function; C:cellular_component		N	74	92	77	282	106	55	2	12
gene_8495	2.12871660646567	0.294276916303136	374	Gluconolactonase	Grosmannia clavigera	Ophiostoma piceae			smp-30 gluconolaconase lre-like region containing protein	13	F:hydrolase activity; P:transcription from RNA polymerase II promoter; F:DNA binding; C:nucleus; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding; P:transcription, DNA-dependent; F:molecular_function; P:biological_process; C:cellular_component		N	5	10	0	10	6	4	0	0
gene_8496	5.46873681713251	1.76845489434392	575	CENP-B homolog protein 1 (CBHP-1)	Colletotrichum fioriniae	Sporothrix schenckii			centromere binding protein b	3	F:zinc ion binding; C:intracellular; F:DNA binding	-	N	12	2	34	21	12	2	0	0
gene_8497	8.39512060550829	0.557160087965131	695	MAP kinase activator	Togninia minima	Ophiostoma piceae	K11237	BEM1; bud emergence protein 1	map kinase activator	4	F:kinase activity; F:phosphatidylinositol binding; P:cell communication; P:phosphorylation	-	N	19	18	14	47	21	6	0	2
gene_8498	42.0201752010449	-0.966179321855861	594	SAC3 GANP domain containing protein	Grosmannia clavigera	Ophiostoma piceae			ganp domain-containing protein	0	-		N	71	57	43	81	95	44	0	26
gene_8499	22.4164844363495	0.309064288643104	660	Vacuolar protein-sorting-associated protein 36 (ESCRT-II complex subunit VPS36)	Grosmannia clavigera	Ophiostoma piceae	K12190	VPS36, EAP45; ESCRT-II complex subunit VPS36	vacuolar protein-sorting-associated protein 36	1	F:binding	-	N	40	40	60	74	43	22	2	4
gene_85	4.12267578145794	0.607643029271509	167	Putative esterase C31F10.02	Pestalotiopsis fici	Ophiostoma piceae			thioesterase superfamily protein	0	-		N	21	6	2	22	12	6	0	0
gene_850	12.4175648595029	-0.15380940790042	242	pH-response regulator protein palI/RIM9	Grosmannia clavigera	Ophiostoma piceae			pal1-like protein	0	-		N	12	63	10	23	24	10	4	0
gene_8500	0	0	183	Protein HOL1	Cyphellophora europaea	Cyphellophora europaea			mfs transporter	2	C:integral to membrane; P:transmembrane transport		N	0	0	0	0	0	0	0	0
gene_8501	8.77753510246865	-0.0814968220997898	531	Putative uncharacterized protein	Trichoderma virens	Ophiostoma piceae			pi31 proteasome regulator	4	C:proteasome complex; F:molecular_function; P:biological_process; C:cellular_component		N	12	12	16	40	30	20	0	0
gene_8502	1.18851942206785	-0.244910142994534	257	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	3	0	2	4	12	0	0	0
gene_8503	13.0786445369949	-0.394356363372713	887	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae			zinc knuckle	5	F:metal ion binding; F:nucleic acid binding; F:zinc ion binding; P:biological_process; C:cellular_component		N	8	31	12	63	55	22	0	2
gene_8504	52.8623251808244	3.48415408424856	389	Glucoamylase I	Colletotrichum fioriniae	Ophiostoma piceae			starch binding domain-containing protein	4	P:metabolic process; C:viral capsid; F:catalytic activity; F:starch binding	-	Y	93	578	109	76	66	1	0	0
gene_8505	6.03669887512421	-2.43433050270112	283	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			7 alpha-cephem-	0	-		N	1	5	0	7	95	0	0	0
gene_8506	0.330865180468204	0.221342254927567	214	Putative uncharacterized protein	 				---NA---	0	-		N	0	4	0	0	2	0	0	0
gene_8507	0	0	420	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_8508	4.57493397218015	1.73062723226558	600	Putative uncharacterized protein	Uncinocarpus reesii	Ophiostoma piceae			phosphotransferase-like protein	2	F:transferase activity; F:transferase activity, transferring phosphorus-containing groups		N	11	29	13	12	4	4	0	0
gene_8509	12.8983198472798	0.574393806444548	235	Putative uncharacterized protein	Myceliophthora thermophila	Myceliophthora thermophila			hypothetical protein MYCTH_2299733	0	-		N	26	36	42	20	52	15	0	0
gene_851	0	0	135	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2121390	3	F:methyltransferase activity; F:transferase activity; P:methylation		N	0	0	0	0	0	0	0	0
gene_8510	3.52521648504997	0.902530874829324	297	Uncharacterized oxidoreductase P32A8.02	Trichoderma reesei	Ophiostoma piceae			aldo-keto reductase	2	P:oxidation-reduction process; F:oxidoreductase activity		N	4	18	11	8	9	4	0	0
gene_8511	18.2255520575618	0.702787474670896	899	Disease resistance RPP13-like protein 4	Uncinocarpus reesii	Ophiostoma piceae			nb-arc and tpr domain protein	2	P:defense response; F:ADP binding		N	72	94	8	35	86	0	2	0
gene_8512	0	0	415	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_8513	2.5329951572074	1.94356179870115	557	Guanine nucleotide-binding protein negative regulator 1 (WD repeat-containing protein gnr1)	Grosmannia clavigera	Ophiostoma piceae			wd repeat-containing protein 79	0	-		N	10	8	6	20	4	0	0	0
gene_8514	0.184848593903118	0.453856977902764	911	Putative uncharacterized protein	Sordaria macrospora	Ophiostoma piceae			nucleoporin nup49	3	F:molecular_function; P:biological_process; C:cellular_component		N	0	2	0	2	0	0	0	0
gene_8515	1.77334075142184	1.06845662137746	757	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_04062	3	F:molecular_function; P:biological_process; C:cellular_component		Y	12	1	4	7	2	2	0	0
gene_8516	77.4768229044784	2.1336935405129	131	Putative uncharacterized protein	Sordaria macrospora	Sporothrix schenckii			hypothetical protein SMAC_03647	0	-		N	221	626	188	12	69	72	0	0
gene_8517	9.33240194092109	-0.702780575008161	263	3-oxoacyl-(acyl-carrier-protein) reductase FabG	Colletotrichum gloeosporioides	Colletotrichum gloeosporioides			short chain dehydrogenase reductase family superfamily	3	F:oxidoreductase activity; P:oxidation-reduction process; F:nucleotide binding	-	N	44	6	2	8	32	2	4	0
gene_8518	0.34345869709247	-0.754389328742492	546	Amino acid permease	Colletotrichum gloeosporioides	Ophiostoma piceae			amino acid permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	0	0	0	0	6	0	0	0
gene_8519	43.6986089195359	2.85968846850751	1 685	Sulfite reductase flavoprotein, alpha-component	Stachybotrys chartarum	Ophiostoma piceae			sulfite reductase flavoprotein alpha-component	3	F:heme binding; F:oxidoreductase activity; P:oxidation-reduction process	-	N	206	130	153	170	76	4	0	0
gene_852	24.5105994831712	-0.00238008277407773	209	ATP synthase subunit g, mitochondrial (ATPase subunit g)	Grosmannia clavigera	Ophiostoma piceae			atp synthase subunit g	1		-	N	49	49	14	143	33	11	8	2
gene_8520	12.9642831521322	1.6984836455348	222	Probable transporter SEO1	Scedosporium apiospermum	Scedosporium apiospermum			vitamin h transporter	2	P:transmembrane transport; C:integral to membrane	-	N	167	2	0	2	34	6	0	0
gene_8521	19.1341093263595	2.51516953768937	601	Probable mannan endo-1,4-beta-mannosidase A	Sordaria macrospora	Ophiostoma piceae			glycoside hydrolase family 5 protein	3	F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:carbohydrate metabolic process; F:cation binding	EC:3.2.1.0	Y	5	26	156	46	24	8	0	0
gene_8522	9.38772816343845	0.939808234409498	798	Calcium channel YVC1 (Yeast vacuolar conductance protein 1)	Grosmannia clavigera	Ophiostoma piceae			receptor-activated ca2+-permeable cation channel	2	C:membrane; P:transport	-	N	32	28	18	36	24	12	0	0
gene_8523	29.0445822580445	0.65778857815964	238	Probable chaperone protein HSP31 (Heat shock protein 31)	Magnaporthe oryzae	Ophiostoma piceae			family protein	2	F:molecular_function; C:cellular_component		N	86	72	34	156	59	24	2	4
gene_8524	0.420117816943564	-0.54859867222242	750	Prolyl oligopeptidase	Colletotrichum fioriniae	Ophiostoma piceae	K01303	APEH; acylaminoacyl-peptidase [EC:3.4.19.1]	prolyl oligopeptidase	2	P:proteolysis; F:serine-type peptidase activity		N	0	0	0	2	6	0	0	0
gene_8525	7.39728676482702	1.03177926876225	323	Serine/threonine-protein phosphatase	Togninia minima	Ophiostoma piceae	K01090	E3.1.3.16; protein phosphatase [EC:3.1.3.16]	serine threonine-protein phosphatase pp2a catalytic subunit	1	F:phosphoprotein phosphatase activity	EC:3.1.3.16	N	39	16	13	22	10	12	0	0
gene_8526	33.5674310412899	0.212799585309261	198	Rho-GDP dissociation inhibitor	Fusarium oxysporum	Sporothrix schenckii	K12462	ARHGDI, RHOGDI; Rho GDP-dissociation inhibitor	rho gdp dissociation inhibitor	2	C:cytoplasm; F:Rho GDP-dissociation inhibitor activity	-	N	136	79	56	24	73	27	0	12
gene_8527	23.8818707785781	-0.438571194738909	446	Apses transcription factor (Bouquet formation protein 4)	Grosmannia clavigera	Ophiostoma piceae			apses transcription factor	3	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding transcription factor activity; F:DNA binding		N	33	37	24	106	58	30	0	10
gene_8528	8.1276617376073	0.483050151136452	368	3-hydroxyisobutyrate dehydrogenase-like protein	Togninia minima	Ophiostoma piceae	K00020	E1.1.1.31, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	3-hydroxyisobutyrate dehydrogenase	7	P:small molecule metabolic process; P:cellular metabolic process; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:coenzyme binding; P:primary metabolic process; P:oxidation-reduction process; F:nucleotide binding	EC:1.1.1.0	N	16	32	18	16	26	4	0	2
gene_8529	2.21990587404515	1.001756097197	332	Sphingoid long-chain base transporter RSB1	Grosmannia clavigera	Ophiostoma piceae			rta1 like protein	2	P:response to stress; C:integral to membrane		N	6	0	8	16	10	0	0	0
gene_853	43.5347326234319	0.484940993093244	378	Xylitol dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00004	BDH, butB; (R,R)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.303]	sorbitol dehydrogenase	5	P:arabinose catabolic process; P:oxidation-reduction process; F:nucleotide binding; F:zinc ion binding; F:L-arabinitol 4-dehydrogenase activity	EC:1.1.1.12	N	78	165	104	81	73	27	8	4
gene_8530	18.1586609292498	-0.245111557615485	377	PQ loop repeat protein	Grosmannia clavigera	Ophiostoma piceae			pq loop repeat protein	2	F:molecular_function; P:biological_process		N	51	41	16	43	32	26	2	4
gene_8530.1	1.00677567393315	0.809729441900156	89	Putative uncharacterized protein	 					0	-		N	4	4	2	4	4	0	0	0
gene_8531	16.7365261450531	2.06868024090738	272	Aspergillopepsin-2 (Acid protease A/Proctase A)	Togninia minima	Ophiostoma piceae			acid proteinase	1	F:peptidase activity	-	Y	195	6	4	39	46	2	0	0
gene_8532	32.285039277173	-0.74985564140925	1 538	Exocyst complex component 1 (Sec3)	Grosmannia clavigera	Ophiostoma piceae			exocyst complex component	0	-		N	46	80	40	38	89	28	8	6
gene_8533	0	0	282	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_8534	4.42688851284904	2.50631528375298	1 537	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5891	0	-		N	22	17	10	27	3	1	0	0
gene_8535	18.4214467651771	-0.315452359716913	624	Acid beta-fructofuranosidase (Acid invertase)	Ceratocystis moniliformis	Ophiostoma piceae			glycosyl hydrolase family protein	1	F:hydrolase activity	-	N	61	24	18	44	13	14	4	6
gene_8536	3.95238993067471	0.588801984093068	502	UDP-galactose transporter (Golgi UDP-Gal transporter)	Gaeumannomyces graminis	Ophiostoma piceae	K15272	SLC35A1_2_3; solute carrier family 35 (UDP-sugar transporter), member A1/2/3	udp-galactose transporter	6	C:Golgi membrane; P:nucleotide-sugar transport; F:nucleotide-sugar transmembrane transporter activity; F:sugar:hydrogen symporter activity; P:carbohydrate transport; C:integral to membrane	-	N	18	6	0	28	16	4	0	0
gene_8537	0.114486232364157	-0.297452592321697	1 495	ATP-dependent DNA helicase MER3	Grosmannia clavigera	Ophiostoma piceae	K15271	HFM1, MER3; ATP-dependent DNA helicase HFM1/MER3 [EC:3.6.4.12]	meiotic helicase	1	F:hydrolase activity	-	N	0	0	0	0	2	0	0	0
gene_8538	0.576686990788773	0.646957249370711	569	Putative uncharacterized protein	Colletotrichum fioriniae	Ophiostoma piceae			miscellaneous zn 2cys6 transcription factor	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	4	1	2	0	2	0	0	0
gene_8539	16.6352052957343	0.678928137943117	424	Fe-containing alcohol dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K11173	ADHFE1; hydroxyacid-oxoacid transhydrogenase [EC:1.1.99.24]	nad-dependent methanol dehydrogenase	3	F:metal ion binding; F:oxidoreductase activity; P:oxidation-reduction process	-	N	38	67	41	26	41	28	0	0
gene_854	26.384064267358	-0.274667125851153	406	Transcription initiation factor IIA large subunit (TFIIA large subunit)	Grosmannia clavigera	Ophiostoma piceae	K03122	TFIIA1, GTF2A1, TOA1; transcription initiation factor TFIIA large subunit	transcription factor tfiia complex subunit	2	P:transcription initiation from RNA polymerase II promoter; C:transcription factor TFIIA complex		N	69	46	28	76	65	23	0	12
gene_8540	4.2955733972609	0.237346537042402	385	Peptidase family T4 protein	Cordyceps militaris	Ophiostoma piceae			peptidase family s58	1	F:N-acetyltransferase activity	-	N	20	6	10	0	19	6	0	0
gene_8541	3.38302385149237	0.989848884738085	345	Glutathione S-transferase omega-like 2	Exophiala dermatitidis	Ophiostoma piceae			glutathione s-transferase gst3	1	F:transferase activity	-	N	8	11	0	35	12	2	0	0
gene_8542	1.87883120635132	1.2709035286871	542	Dimethylaniline monooxygenase (N-oxide-forming) 5	Nectria haematococca	Nectria haematococca	K00485	E1.14.13.8; dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	fad nad -binding domain-containing protein	1	F:oxidoreductase activity	-	N	2	12	0	20	6	0	0	0
gene_8543	2.83133816098933	0.645909531889441	277	Alanyl-tRNA editing protein AlaX-L	Neurospora tetrasperma	Ophiostoma piceae			alanyl-trna synthetase	3	F:aminoacyl-tRNA ligase activity; P:tRNA aminoacylation; F:nucleotide binding	-	N	8	22	2	0	10	3	0	0
gene_8544	4.80447635148824	1.52885052830817	313	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_01889	0	-		N	15	34	10	6	10	3	0	0
gene_8545	39.1423885322287	2.10732847539553	1 095	Importin beta-4	Grosmannia clavigera	Ophiostoma piceae			importin beta-4	3	C:intracellular; P:intracellular protein transport; F:protein transporter activity	-	N	126	123	63	328	89	14	0	0
gene_8546	1.3840641897378	1.52595272764374	1 163	Putative ariadne-like RING finger protein R811	Colletotrichum gloeosporioides	Ophiostoma piceae			dihydroxyacid dehydratase	2	F:zinc ion binding; F:metal ion binding		N	6	14	0	4	2	0	0	0
gene_8547	3.51330781495898	2.82768722600245	419	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5884	1	P:termination of G-protein coupled receptor signaling pathway	-	N	25	12	6	21	1	0	0	0
gene_8548	7.11526882385072	1.85305969399966	960	Putative uncharacterized protein	Talaromyces stipitatus	Ophiostoma piceae			fungal transcriptional regulatory protein	9	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; P:transcription, DNA-dependent; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus; F:DNA binding; F:metal ion binding		N	27	18	16	50	22	0	0	0
gene_8549	1.09488978616799	0.90593393419805	779	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5897	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	6	2	2	6	4	0	0	0
gene_855	12.8558850985782	2.5210561232806	604	Cell division protein	Grosmannia clavigera	Ophiostoma piceae	K03363	CDC20; cell division cycle 20, cofactor of APC complex	wd repeat-containing protein slp1	1	P:cell division	-	N	56	66	31	46	10	7	0	0
gene_8550	0	0	258	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7251	3	F:molecular_function; P:biological_process; C:cellular_component		Y	0	0	0	0	0	0	0	0
gene_8551	4.56512494393471	1.40544420354864	268	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein MGG_06826	0	-		N	21	13	16	6	13	2	0	0
gene_8552	15.5476051780481	-0.348947977552332	601	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein THITE_2109464	3	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; F:hydrolase activity; P:metabolic process		N	39	30	13	45	24	10	5	2
gene_8553	3.86602587778462	1.17463195963119	287	U1 snRNP-associated protein usp106 (Protein luc7)	Grosmannia clavigera	Ophiostoma piceae			u1 snrnp splicing complex subunit	0	-		N	10	10	6	32	10	3	0	0
gene_8554	7.8692302489663	1.85017708954344	634	GPI transamidase component GPI16	Neurospora crassa	Ophiostoma piceae	K05292	PIGT; phosphatidylinositol glycan, class T	gpi transamidase component gpi16	1	C:GPI-anchor transamidase complex	-	Y	17	48	14	43	20	2	0	0
gene_8555	1.65017506498228	-0.198033247240618	406	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_03353	0	-		N	2	2	6	0	16	0	0	0
gene_8556	26.9447901757572	0.726592811913129	527	Hexose transporter 2	Thielavia terrestris	Ophiostoma piceae			mfs monosaccharide transporter	3	P:transmembrane transport; C:integral to membrane; F:substrate-specific transmembrane transporter activity	-	N	10	118	115	6	50	51	0	0
