Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_6126	1.98286824299591	2.31200770484142	644	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_392	0	-		N	20	10	2	2	0	0	0	0
gene_615	11.2766655719672	2.54035903097417	457	Rhamnogalacturonase B	Aspergillus fumigatus	Sporothrix schenckii			rhamnogalacturonase b	3	F:hydrolase activity, acting on glycosyl bonds; F:rhamnogalacturonan alpha-L-rhamnopyranosyl-(1->4)-alpha-D-galactopyranosyluronide lyase activity; P:pectin catabolic process	-	Y	0	10	70	92	8	6	0	0
gene_6154	23.3584795888814	2.0226092894687	706	Pescadillo homolog Nucleolar protein 7 homolog	Magnaporthe oryzae	Ophiostoma piceae	K14843	PES1, NOP7; pescadillo	pescadillo	3	C:nucleolus; C:nucleoplasm; P:rRNA processing	-	N	20	8	17	417	19	14	0	2
gene_6171	6.16092634283465	2.17071467649417	419	SPRY domain-containing protein	Colletotrichum fioriniae	Ophiostoma piceae			spry domain-containing protein	0	-		N	20	34	13	32	14	0	0	0
gene_6177	9.95963693771353	2.18311965345375	844	ATP-dependent RNA helicase ROK1	Grosmannia clavigera	Ophiostoma piceae	K14779	DDX52, ROK1; ATP-dependent RNA helicase DDX52/ROK1 [EC:3.6.4.13]	atp-dependent rna helicase rok1	3	F:nucleic acid binding; F:nucleotide binding; F:helicase activity	-	N	24	18	12	132	16	4	0	0
gene_6179	2.47580508056451	2.2192276795745	328	3-hydroxypropionyl-coenzyme A dehydratase	Nectria haematococca	Ophiostoma piceae	K15866	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	enoyl- hydratase isomerase	3	P:metabolic process; F:catalytic activity; F:isomerase activity		N	0	18	1	34	2	0	0	0
gene_6180	9.3490406606652	2.41474827350639	779	Gata transcription factor	Grosmannia clavigera	Ophiostoma piceae			zinc finger white collar 2 protein wc-2	10	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; F:signal transducer activity; F:zinc ion binding; P:signal transduction; F:sequence-specific DNA binding transcription factor activity; F:DNA binding; C:nucleus; F:metal ion binding; P:transcription, DNA-dependent		N	8	53	15	94	10	4	0	0
gene_6238	188.679949210297	2.27262534794945	807	Peptide transporter	Trichoderma reesei	Ophiostoma piceae			opt oligopeptide transporter	1	P:transmembrane transport	-	N	2086	508	22	66	476	34	0	0
gene_6242	59.2835697394742	2.67822225191163	269	Protein AIM2 (Altered inheritance rate of mitochondria protein 2)	Colletotrichum fioriniae	Ophiostoma piceae	K01061	E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]	dienelactone hydrolase	1	F:hydrolase activity		Y	32	91	108	931	16	12	4	2
gene_6279	23.1264948958616	2.8460950089775	136	Extracellular guanyl-specific ribonuclease	Trichoderma virens	Ophiostoma piceae			guanyl-specific ribonuclease	4	P:nucleic acid phosphodiester bond hydrolysis; F:RNA binding; F:ribonuclease T1 activity; F:endoribonuclease activity	EC:3.1.27.3	Y	257	72	14	6	28	6	0	0
gene_6307	31.4006505027733	3.39347437832869	560	WSC domain containing protein	Grosmannia clavigera	Ophiostoma piceae			wsc domain containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		Y	171	105	68	194	11	12	0	0
gene_6338	5.93927922248799	2.29242585299451	652	Glycyl-tRNA synthetase	Cordyceps militaris	Sporothrix schenckii	K01880	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	glycyl-trna synthetase 1	4	P:glycyl-tRNA aminoacylation; F:ATP binding; C:cytoplasm; F:glycine-tRNA ligase activity	EC:6.1.1.14	N	18	0	6	96	2	4	0	0
gene_6346	791.151829199092	5.64598672850547	410	Alkaline proteinase	Trichoderma virens	Ophiostoma piceae	K14645	K14645; serine protease [EC:3.4.21.-]	alkaline proteinase	5	C:extracellular region; P:negative regulation of catalytic activity; P:proteolysis; F:identical protein binding; F:serine-type endopeptidase activity	EC:3.4.21.0	Y	11433	1417	131	117	162	14	0	6
gene_6359	5.08102225273571	2.52391987060446	568	AAT family amino acid transporter	Capronia coronata	Ophiostoma piceae	K16261	YAT; yeast amino acid transporter	general amino acid permease agp2	2	C:membrane; P:transmembrane transport	-	N	36	28	2	22	7	0	0	0
gene_6364	10.0702431779831	2.34878859624847	529	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae	K08994	yneE; putative membrane protein	hypothetical protein THITE_2039728	1	P:mycelium development	-	N	47	50	27	25	23	0	0	0
gene_638	12.1994684632073	2.35773489921104	651	Ribosome biogenesis protein ENP2 (Essential nuclear protein 2)	Fusarium oxysporum	Ophiostoma piceae	K14788	NOL10, ENP2; ribosome biogenesis protein ENP2	wd repeat-containing protein	1	C:nucleus	-	N	16	28	8	193	24	2	0	0
gene_639	21.5473263734169	2.33422309421855	157	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein GGTG_00878	0	-		N	67	81	79	85	27	12	0	0
gene_6410	6.41235179677878	2.31702208602137	565	Amino acid permease	Grosmannia clavigera	Ophiostoma piceae	K16261	YAT; yeast amino acid transporter	amino acid permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	87	3	0	8	8	2	0	0
gene_6433	7.94114086779051	2.96483739402583	247	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein GLRG_01903	0	-		Y	55	43	6	34	9	0	0	0
gene_6446	8.40418405894934	2.25481391267896	343	Cytochrome c1 heme lyase	Grosmannia clavigera	Ophiostoma piceae	K01764	E4.4.1.17; cytochrome c heme-lyase [EC:4.4.1.17]	cytochrome c1 heme lyase	1	F:lyase activity	-	N	21	16	22	86	5	6	0	0
gene_6462	4.32113936389713	2.93724894163667	597	Multidrug efflux transporter Eurofung	Aspergillus nidulans	Ophiostoma piceae			mfs drug transporter	2	C:integral to membrane; P:transmembrane transport		N	45	28	0	0	2	0	0	0
gene_647	157.363990338877	3.02933613760527	456	Exoglucanase 1 	Pestalotiopsis fici	Ophiostoma piceae			glycoside hydrolase family 7 protein	4	C:extracellular region; F:cellulose binding; F:cellulose 1,4-beta-cellobiosidase activity; P:cellulose catabolic process	EC:3.2.1.91	Y	0	509	1011	723	114	73	0	0
gene_6472	208.306742807783	2.15785646087062	429	Aspartate aminotransferase	Grosmannia clavigera	Ophiostoma piceae	K14455	GOT2; aspartate aminotransferase, mitochondrial [EC:2.6.1.1]	aspartate aminotransferase	5	F:pyridoxal phosphate binding; P:cellular amino acid metabolic process; P:biosynthetic process; F:L-aspartate:2-oxoglutarate aminotransferase activity; F:L-phenylalanine:2-oxoglutarate aminotransferase activity	EC:2.6.1.1	N	240	311	324	2921	190	156	0	8
gene_6485	1.51896689466531	2.01361725475371	319	NmrA-like family domain-containing protein DDB_G0286605	Myceliophthora thermophila	Ophiostoma piceae			nucleoside-diphosphate-sugar epimerase	2	F:nucleotide binding; C:cellular_component		N	10	0	10	2	0	0	0	0
gene_6503	38.2299135534411	2.27823491095708	327	Putative uncharacterized protein	Verticillium alfalfae	Verticillium alfalfae			cyclase protein	0	-		N	62	165	222	17	18	10	0	6
gene_6508	4.22291123612186	2.37636120578905	151	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			transcription factor cmr1	0	-		N	0	0	6	88	6	0	0	0
gene_6510	59.5456428265241	2.54211840163241	530	Major facilitator superfamily transporter	Fusarium oxysporum	Fusarium oxysporum			mfs transporter	2	C:integral to membrane; P:transmembrane transport		N	76	271	376	6	30	16	2	4
gene_6512	33.4676690510076	2.62853970096216	637	Cellobiose dehydrogenase	Pestalotiopsis fici	Ophiostoma piceae			cellobiose dehydrogenase	5	F:flavin adenine dinucleotide binding; F:oxidoreductase activity, acting on CH-OH group of donors; F:carbohydrate binding; P:carbohydrate catabolic process; P:oxidation-reduction process	-	Y	0	79	245	110	26	20	0	0
gene_6577	5.94876821564849	2.0546457496831	308	Myosin regulatory light chain 1	Colletotrichum sublineola	Ophiostoma piceae			hypothetical protein VDAG_06454	1	F:calcium ion binding		N	23	31	12	27	5	4	0	0
gene_6622	5.17033368944811	2.08581311892887	880	Glycosyl hydrolase	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 92 protein	3	P:metabolic process; F:catalytic activity; P:mycelium development	-	N	10	36	14	20	2	4	0	0
gene_6670	19.0542938256421	2.05382877495858	952	Cell polarity protein	Grosmannia clavigera	Ophiostoma piceae			cell polarity protein	0	-		N	75	54	66	70	20	16	0	0
gene_6671	15.7486128129618	2.29097354273555	292	Putative uncharacterized protein	Grosmannia clavigera	Grosmannia clavigera			hypothetical protein CMQ_5800	0	-		N	29	167	14	38	36	2	0	0
gene_6673	12.8446006941107	2.54120824621304	718	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	4	C:integral to membrane; P:transmembrane transport; C:plasma membrane; F:transporter activity		N	22	18	27	176	12	6	0	0
gene_6733	14.1103279887367	2.08436989432456	473	Ribosome biogenesis protein	Grosmannia clavigera	Ophiostoma piceae	K14859	SSF1_2; ribosome biogenesis protein SSF1/2	ribosome biogenesis protein	3	C:nucleolus; F:rRNA binding; P:ribosomal large subunit assembly	-	N	28	18	24	184	22	8	0	0
gene_676	3.69549711632026	2.19123276357517	316	Uncharacterized hydrolase	Eutypa lata	Ophiostoma piceae			alpha beta hydrolase fold protein	3	P:metabolic process; F:catalytic activity; F:hydrolase activity		N	0	22	2	52	6	0	0	0
gene_678	9.42540346055198	2.89046031656304	812	Acetylcholinesterase (AChE)	Pestalotiopsis fici	Ophiostoma piceae			crystal protein	5	F:hydrolase activity; P:biological_process; C:cellular_component; F:cholinesterase activity; F:carboxylesterase activity		N	44	25	33	50	8	2	0	0
gene_6811	25.001433403989	2.49214971612893	354	Putative NADP-dependent oxidoreductase yfmJ	Grosmannia clavigera	Ophiostoma piceae	K07119	Unclassified; Poorly Characterized	nadp-dependent leukotriene b4 12-hydroxydehydrogenase	4	F:oxidoreductase activity; F:nucleotide binding; P:oxidation-reduction process; F:zinc ion binding	-	N	66	60	26	318	50	4	0	0
gene_6816	30.4523169856612	2.46460349603893	796	Uncharacterized transcriptional regulatory protein C15D4.02	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	7	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus; F:DNA binding		N	136	165	67	89	51	10	0	0
gene_6832	13.3550082391201	3.63057813383396	77	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	192	0	14	3	10	0	0	0
gene_6853	93.8113476770827	2.17464905613147	685	Lustrin A-like protein	Grosmannia clavigera	Grosmannia clavigera			lustrin a-like protein	3	P:type I hypersensitivity; F:molecular_function; C:cellular_component		Y	481	326	184	396	137	63	0	0
gene_6878	7.38043779156219	2.44348405909071	637	Uncharacterized transporter C3H1.06c	Colletotrichum gloeosporioides	Ophiostoma piceae			trichothecene efflux pump	1	P:transport	-	N	6	12	66	0	14	0	0	0
gene_6884	2.70584429750688	2.68070435790994	224	Putative uncharacterized protein	Byssochlamys spectabilis	Byssochlamys spectabilis			gpi anchored serine-rich protein	1	F:catalytic activity	-	Y	2	2	23	14	0	0	0	0
gene_6909	13.3997863005516	2.13179291746603	2 049	Putative coatomer subunit alpha (Alpha-coat protein)	Colletotrichum gloeosporioides	Ophiostoma piceae			nacht and wd domain protein	0	-		N	18	94	40	44	38	0	0	0
gene_6911	11.8815104792399	2.35779509813369	1 260	Serine proteinase-like protein	Colletotrichum gloeosporioides	Ophiostoma piceae			serine proteinase-like protein	2	F:serine-type endopeptidase activity; P:proteolysis	EC:3.4.21.0	N	12	86	30	62	28	0	0	0
gene_6934	4.11184452469022	3.20534387742177	311	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein CHGG_01210	0	-		N	4	56	0	22	0	0	0	0
gene_6949	2.87920154100606	2.40950459831126	577	Putative serine protease K12H4.7	Thielavia terrestris	Ophiostoma piceae			serine-type peptidase	1	F:hydrolase activity	-	Y	22	16	6	2	2	0	0	0
gene_6987	21.9799507354336	2.03516775480001	583	Putative sterigmatocystin biosynthesis monooxygenase stcW	Nectria haematococca	Ophiostoma piceae			flavin-binding monooxygenase	1	F:monooxygenase activity		N	294	4	2	0	70	0	0	0
gene_6996	33.330703943825	3.23348730753909	343	Endoglucanase-4 (Cellulase IV)	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 61 protein	1	F:hydrolase activity		Y	188	86	73	221	17	13	0	0
gene_702	2.5913453375474	2.11982665868314	271	U3 snoRNA associated protein	Grosmannia clavigera	Ophiostoma piceae			u3 snorna associated protein	0	-		N	6	13	7	20	3	0	0	0
gene_7022	4.64437387670522	2.96583607407261	420	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7111	0	-		N	0	20	36	10	0	1	0	0
gene_7043	4.07157440901899	2.00781871369646	359	DNA-repair protein rad2	Grosmannia clavigera	Ophiostoma piceae	K04799	FEN1, RAD2; flap endonuclease-1 [EC:3.-.-.-]	dna-repair protein rad2	12	P:transmembrane transport; F:5'-3' exonuclease activity; P:nucleic acid phosphodiester bond hydrolysis; C:mitochondrion; C:nucleolus; C:integral to membrane; P:base-excision repair; P:DNA replication, removal of RNA primer; F:5'-flap endonuclease activity; F:DNA binding; F:magnesium ion binding; C:nucleoplasm	-	N	23	17	15	0	4	2	0	0
gene_7063	12.4171408867798	2.1428294031388	636	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein GLRG_10801	0	-		N	70	20	44	38	10	10	0	0
gene_7064	3.78950834787511	3.10081229930287	601	Transcription factor atf21	Colletotrichum orbiculare	Ophiostoma piceae			transcription factor atf21	5	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; F:protein dimerization activity; C:nucleus; F:sequence-specific DNA binding transcription factor activity		N	8	10	31	4	0	0	0	0
gene_7066	21.0882151718961	4.00374037305185	1 116	Collagen alpha-2(IV) chain	Candida albicans	Ophiostoma piceae			cell wall adhesin	4	P:adhesion to host; P:single-species biofilm formation; P:cell adhesion; C:cell periphery	-	Y	161	94	32	75	9	2	0	0
gene_7086	14.454201618869	2.53858774465703	818	Transcription activator of gluconeogenesis SMAC_06113	Sordaria macrospora	Ophiostoma piceae			transcription factor	3	F:metal ion binding; P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter	-	N	64	50	42	68	26	2	0	0
gene_7087	3.52153991435233	2.51883548991452	800	Putative uncharacterized protein	Pestalotiopsis fici	Ophiostoma piceae			hypothetical protein CMQ_5398	1	C:integral to membrane		N	12	22	8	20	3	0	0	0
gene_7090	3.04318146513985	2.05053174808249	186	CFEM domain-containing protein	Colletotrichum graminicola	Ophiostoma piceae			cfem domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		Y	22	16	5	4	5	0	0	0
gene_71	4.67863950496902	3.0428684779818	629	Lipase 2 (Lipase II)	Chaetomium thermophilum	Ophiostoma piceae			triacylglycerol lipase (secreted protein)	1	F:hydrolase activity		N	26	4	24	20	2	0	0	0
gene_7101	2.55987578727779	2.6134730892854	1 193	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			yor378w-like protein	2	C:integral to membrane; P:transmembrane transport		N	14	12	0	28	0	0	0	0
gene_7116	32.1852199770544	2.55372129946172	351	Bifunctional protein GAL10 (UDP-glucose 4-epimerase/Galactowaldenase)	Myceliophthora thermophila	Ophiostoma piceae	K01785	E5.1.3.3, galM; aldose 1-epimerase [EC:5.1.3.3]	aldose 1-epimerase	2	P:carbohydrate metabolic process; F:catalytic activity	-	N	54	172	147	76	56	8	0	0
gene_7120	11.2380072725189	2.00875640485764	145	Putative uncharacterized protein	Fusarium verticillioides	Ophiostoma piceae			lea domain-containing protein	2	F:molecular_function; C:cellular_component		N	18	6	60	74	24	4	0	0
gene_7134	4.33550149190086	2.65974387775348	842	Putative uncharacterized protein	Ajellomyces capsulatus	Ajellomyces capsulatus			conserved hypothetical protein	0	-		N	20	7	20	22	4	0	0	0
gene_7170	22.0977185670432	2.67735449324318	490	MFS general substrate transporter	Neurospora tetrasperma	Ophiostoma piceae			mfs general substrate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	305	4	12	0	36	4	0	0
gene_7184	4.6558177228515	2.75672793415569	480	Dibenzothiophene desulfurization enzyme A, putative	Capronia epimyces	Ophiostoma piceae			nitrilotriacetate monooxygenase component a	2	F:oxidoreductase activity; P:metabolic process	-	N	74	0	0	0	4	0	0	0
gene_7188	51.9462920794372	2.42880749102246	500	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_44	1	P:cell adhesion		N	228	130	102	388	35	30	1	1
gene_7194	137.891283059371	2.12974317212289	368	Alcohol dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K13953	adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	alcohol dehydrogenase	4	F:oxidoreductase activity; F:nucleotide binding; P:oxidation-reduction process; F:zinc ion binding	-	N	76	118	472	1612	96	121	3	0
gene_7198	3.07209115462003	2.49232043881445	292	N-acyl homoserine lactonase	Penicillium roqueforti	Ophiostoma piceae			metallo-beta-lactamase superfamily protein	1	F:hydrolase activity	-	N	14	8	10	22	2	0	0	0
gene_72	4.08753626251479	2.57991660076007	570	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_01420	0	-		Y	18	12	18	16	4	0	0	0
gene_7205	8.08142246240786	2.73362929043548	512	Putative uncharacterized protein	Fusarium pseudograminearum	Ophiostoma piceae	K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	acetyl- acetyltransferase	1	F:catalytic activity	-	N	27	47	22	36	12	0	0	0
gene_7207	11.1503571359722	2.67510537569228	468	C6 zinc finger domain containing protein	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain protein	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	28	22	41	96	20	0	0	0
gene_7219	9.143154477094	2.43567167534382	435	L-saccharopine oxidase	Fusarium oxysporum	Fusarium oxysporum	K00306	PIPOX; sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7]	sarcosine oxidase	1	P:metabolic process	-	N	73	28	24	4	14	2	0	0
gene_7220	7.2650931901538	3.63812161564795	585	Delta-1-pyrroline-5-carboxylate dehydrogenase	Verticillium alfalfae	Verticillium alfalfae	K00294	E1.5.1.12; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.1.12]	delta-1-pyrroline-5-carboxylate dehydrogenase	4	F:1-pyrroline-5-carboxylate dehydrogenase activity; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; P:proline biosynthetic process; P:oxidation-reduction process	EC:1.5.1.12; EC:1.2.1.0	N	32	8	56	2	2	0	0	0
gene_7224	20.8092234691361	3.31740004161486	1 006	Probable beta-galactosidase E (Lactase E)	Pestalotiopsis fici	Pestalotiopsis fici	K12309	GLB1, ELNR1; beta-galactosidase [EC:3.2.1.23]	bgale_aspfu ame: full=probable beta-galactosidase e ame: full=lactase e flags: precursor	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	12	90	150	28	26	0	0	0
gene_7250	3.73237182695661	3.08146637824164	794	Glycoside hydrolase family 94 protein	Thielavia terrestris	Ophiostoma piceae			glycoside hydrolase family 94 protein	3	P:carbohydrate metabolic process; F:hydrolase activity, acting on glycosyl bonds; F:carbohydrate binding	-	N	0	29	22	8	0	0	0	0
gene_7264	101.204804953316	2.18291820712628	335	Putative uncharacterized protein	Sclerotinia sclerotiorum	Ophiostoma piceae			gegh16 protein	0	-		N	546	333	208	392	143	56	2	0
gene_7265	54.876153316508	2.20211373880076	375	Putative uncharacterized protein	Botrytis cinerea	Ophiostoma piceae			gegh16 protein	0	-		Y	291	242	83	206	76	23	2	0
gene_7301	4.68107259889582	3.04356146047562	607	Arylsulfatase	Glarea lozoyensis	Ophiostoma piceae	K01137	GNS; N-acetylglucosamine-6-sulfatase [EC:3.1.6.14]	hypothetical protein TRIVIDRAFT_190530	1	F:catalytic activity	-	Y	26	10	22	16	2	0	0	0
gene_7314	5.23134215924163	2.80305396278249	411	GPCR, PTH11-type Fragment	Trichoderma reesei	Trichoderma reesei			integral membrane protein	0	-		N	43	21	2	28	0	2	0	0
gene_7365	11.8567797021748	2.01858328004781	819	Histone-lysine N-methyltransferase SET9 (SET domain protein 9)	Grosmannia clavigera	Ophiostoma piceae	K11429	SUV420H; histone-lysine N-methyltransferase SUV420H [EC:2.1.1.43]	set domain containing protein	6	P:chromatin modification; C:intracellular organelle; P:primary metabolic process; P:cellular macromolecule metabolic process; P:methylation; F:histone-lysine N-methyltransferase activity	EC:2.1.1.43	N	58	40	5	98	21	6	0	0
gene_7366	6.7698670212849	2.02754208665808	131	54S ribosomal protein L38, mitochondrial	Grosmannia clavigera	Ophiostoma piceae	K02874	RP-L14, rplN; large subunit ribosomal protein L14	50s ribosomal protein l14	3	C:mitochondrial large ribosomal subunit; F:structural constituent of ribosome; P:translation	-	N	22	15	16	59	18	0	0	0
gene_737	19.1036723247004	3.15451745087358	879	Beta-glucosidase F (Cellobiase F/Gentiobiase F)	Pestalotiopsis fici	Ophiostoma piceae			beta-glucosidase 1	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	75	95	76	40	12	6	0	0
gene_7386	7.77195804009595	4.04822886753159	1 476	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7232	3	F:GTP binding; F:GTPase activity; P:GTP catabolic process		N	2	4	0	194	0	0	0	0
gene_7398	151.281119901356	3.66769216818981	318	Succinate:fumarate antiporter	Grosmannia clavigera	Ophiostoma piceae	K15100	SLC25A1, CTP; solute carrier family 25 (mitochondrial citrate transporter), member 1	succinate fumarate mitochondrial transporter	2	P:transmembrane transport; C:integral to membrane	-	N	40	46	58	3415	16	69	0	0
gene_740	13.2399562698186	2.00398439201231	840	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			iq calmodulin-binding domain-containing protein	0	-		N	42	62	36	52	36	2	0	0
gene_7406	249.812540486467	3.26116845582359	164	Small secreted protein	Togninia minima	Ophiostoma piceae			small secreted protein	0	-		Y	1557	1099	645	511	231	62	0	2
gene_7416	47.1964773207957	3.59239735691638	579	Sterol (carboxyl)esterase	Grosmannia clavigera	Ophiostoma piceae	K03929	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]	hypothetical protein CMQ_7580	2	F:hydrolase activity; F:sterol esterase activity		Y	64	285	277	36	41	6	0	0
gene_7418	6.8496418745311	2.3310383339687	363	Conserved oligomeric Golgi complex subunit 2 (COG complex subunit 2)	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7324	4	C:membrane; P:protein transport; P:Golgi organization; F:molecular_function		N	20	31	14	52	14	0	0	0
gene_7440	115.118087824096	3.48045487105825	330	Glycoside hydrolase family 10 protein	Thielavia terrestris	Ophiostoma piceae			glycoside hydrolase family 10 protein	4	P:interaction with host via protein secreted by type II secretion system; F:hydrolase activity, hydrolyzing O-glycosyl compounds; F:cation binding; P:xylan catabolic process	EC:3.2.1.0	Y	11	354	710	687	28	53	0	0
gene_7456	24.4753407510524	2.41489588412658	754	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_831	0	-		N	89	56	48	223	37	10	0	0
gene_7457	147.420256991844	2.47620572024473	590	Alternative NADH-dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K03885	ndh; NADH dehydrogenase [EC:1.6.99.3]	alternative nadh-dehydrogenase	5	F:flavin adenine dinucleotide binding; P:NADH oxidation; F:oxidoreductase activity; P:glucose catabolic process to ethanol; P:chronological cell aging	-	N	48	56	61	2981	37	102	2	6
gene_7462	20.6160652652743	2.54109348298266	379	Phospho-2-dehydro-3-deoxyheptonate aldolase	Grosmannia clavigera	Ophiostoma piceae	K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	phospho-2-dehydro-3-deoxyheptonate aldolase	4	C:cytoplasm; F:3-deoxy-7-phosphoheptulonate synthase activity; P:aromatic amino acid family biosynthetic process; C:nucleus	EC:2.5.1.54	N	25	30	29	323	27	8	0	0
gene_7467	7.15602461292718	2.12029178590686	644	Beta-1,2-xylosyltransferase 1 (Cxt1p)	Grosmannia clavigera	Ophiostoma piceae			capsular associated protein	1	F:transferase activity		N	36	12	14	56	13	2	0	0
gene_7475	4.01010990536437	2.5540579260424	659	Laccase-1 (Benzenediol:oxygen oxidoreductase 1/Diphenol oxidase 1/Ligninolytic phenoloxidase/Urishiol oxidase 1)	Grosmannia clavigera	Ophiostoma piceae			laccase precursor	6	P:secondary metabolic process; F:copper ion binding; P:cellulose catabolic process; F:hydroquinone:oxygen oxidoreductase activity; P:cellular metabolic process; C:extraorganismal space	-	Y	2	46	3	24	4	0	0	0
gene_7483	4.74151232218852	2.0294349936736	439	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			stress activated map kinase interacting	2	F:kinase activity; P:phosphorylation		N	12	8	26	20	11	0	0	0
gene_7484	19.5144806328075	2.10852285649484	814	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7733	0	-		N	52	76	94	26	44	6	0	0
gene_7489	9.49858143555117	2.32286072066907	734	Nuclear export protein noc3	Grosmannia clavigera	Ophiostoma piceae	K14834	NOC3; nucleolar complex protein 3	nucleolar complex-associated protein 3	1	P:mycelium development	-	N	12	8	6	172	12	4	0	0
gene_7492	7.63664231037837	2.28800271889317	413	Protein FAF1 (Forty S assembly factor)	Fusarium fujikuroi	Ophiostoma piceae			hypothetical protein FPSE_01068	0	-		N	14	10	10	116	12	2	0	0
gene_7494	24.5348973301929	2.78679413520179	1 411	Bud site selection protein BUD4 (Integrin alpha chain-like protein)	Grosmannia clavigera	Ophiostoma piceae			gtp-binding protein	1	F:phospholipid binding		N	131	95	46	129	33	6	0	0
gene_7521	6.92031713827641	2.20625335292961	438	mRNA-capping enzyme subunit alpha	Grosmannia clavigera	Ophiostoma piceae	K00987	E2.7.7.50; mRNA guanylyltransferase [EC:2.7.7.50]	mrna capping enzyme alpha	4	P:mRNA processing; F:nucleotidyltransferase activity; C:nucleus; F:nucleotide binding	EC:2.7.7.0	N	14	26	21	52	11	2	0	0
gene_7531	43.3567153679738	2.84727790766254	258	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2053343	4	C:extracellular region; P:carbohydrate metabolic process; F:cellulose binding; F:hydrolase activity, hydrolyzing O-glycosyl compounds	EC:3.2.1.0	Y	4	134	300	147	22	26	0	0
gene_7553	14.6711838942614	2.79151587363596	651	Phosphoprotein phosphatase	Grosmannia clavigera	Ophiostoma piceae			phosphoprotein phosphatase	2	F:binding; F:hydrolase activity	-	Y	106	64	22	40	16	4	0	0
