Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_6383	0.658471464122126	-0.637187649973302	82	Putative uncharacterized protein	 				---NA---	0	-		N	gene_6405	0	0	0	2	1	3	0	1	1984965	1985219
gene_6384	75.8885217951987	0.161356060414753	589	Uncharacterized transporter C3H1.06c	Nectria haematococca	Ophiostoma piceae			mfs general substrate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	gene_6406	54	6	58	60	88	42	154	154	1984966	1985220
gene_6385	10.2313030647939	2.51940823351928	479	Putative uncharacterized protein	 	Ophiostoma piceae				0	-		N	gene_6407	4	0	18	0	8	2	2	6	1984967	1985221
gene_6385.1	14.0848543380061	-0.369450731071783	339	Transcription initiation factor IIB (General transcription factor TFIIB)	Grosmannia clavigera	Ophiostoma piceae	K03124	TFIIB, GTF2B, SUA7, tfb; transcription initiation factor TFIIB	transcription initiation factor iib	4	P:regulation of transcription, DNA-dependent; P:DNA-dependent transcription, initiation; F:zinc ion binding; F:TBP-class protein binding		N	gene_6408	67	0	0	41	48	8	33	23	1984968	1985222
gene_6386	4.43692103594384	-0.231554462172103	253	Pre-mRNA-splicing factor sap62 (Spliceosome-associated protein 62)	Grosmannia clavigera	Ophiostoma piceae	K12826	SF3A2, SAP62; splicing factor 3A subunit 2	splicing factor 3a subunit 2	3	F:nucleic acid binding; C:nucleus; F:zinc ion binding	-	N	gene_6409	8	0	0	22	22	4	4	10	1984969	1985223
gene_6387	2.05256403044741	-1.64548223318685	521	Hexose transporter protein	Togninia minima	Ophiostoma piceae	K08200	SLC22A3, OCT3; MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 3	hexose transporter protein	3	F:substrate-specific transmembrane transporter activity; C:integral to membrane; P:transmembrane transport	-	N	gene_6410	2	0	0	2	0	8	2	8	1984970	1985224
gene_6388	2.86906022569491	-0.213090343282773	120	Putative uncharacterized protein	Paenibacillus sp.	Ophiostoma piceae			hypothetical protein TRIVIDRAFT_59579	0	-		N	gene_6411	22	0	0	4	6	0	6	11	1984971	1985225
gene_6389	17.0933234155453	-0.271820505923895	799	Mitochondrial outer membrane protein IML2	Togninia minima	Ophiostoma piceae			mitochondrial outer membrane protein iml-2	4	C:mitochondrial outer membrane; C:mitochondrion; C:integral to membrane; C:membrane		N	gene_6412	50	0	8	20	73	18	21	30	1984972	1985226
gene_639	12.0469445374895	-1.13985745629515	157	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein GGTG_00878	0	-		N	gene_640	23	0	0	34	40	12	35	23	1979200	1979454
gene_6390	4.40886992758747	0.231568435309014	441	CaiB/baiF family enzyme	Podospora anserina	Ophiostoma piceae			caib baif family enzyme	4	P:metabolic process; F:catalytic activity; F:metal ion binding; F:zinc ion binding		N	gene_6413	0	0	4	6	14	2	4	12	1984973	1985227
gene_6391	11.9599223509891	0.487570636843703	443	CaiB/baiF CoA-transferase family protein C7orf10 homolog	Sordaria macrospora	Ophiostoma piceae			X-transferase family iii	3	F:zinc ion binding; F:transferase activity; P:metabolic process	-	N	gene_6414	22	0	12	2	38	2	12	30	1984974	1985228
gene_6392	17.1820096664094	0.186759697797377	352	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein NCU08681	3	F:molecular_function; P:biological_process; C:cellular_component		Y	gene_6415	117	0	2	39	49	24	12	25	1984975	1985229
gene_6393	0.348109554717928	-0.762322542353341	740	Putative uncharacterized protein	 				---NA---	0	-		N	gene_6416	0	0	0	0	2	2	0	0	1984976	1985230
gene_6394	4.9063493187395	-0.936844145421309	216	Putative 60S ribosomal protein C4F8.05c	Chaetomium thermophilum	Ophiostoma piceae			ring finger domain protein	1	F:DNA binding		N	gene_6417	14	0	0	12	16	10	6	12	1984977	1985231
gene_6395	13.0066708641959	0.871673658513456	201	GTP-binding protein rho2	Grosmannia clavigera	Ophiostoma piceae	K07975	RHO1; Rho family, other	gtp-binding protein rho2	4	C:membrane; C:intracellular; F:GTP binding; P:small GTPase mediated signal transduction	-	N	gene_6418	24	4	4	33	41	5	10	18	1984978	1985232
gene_6396	22.9931773555692	0.0182352632310514	1 720	Stress response protein nst1	Grosmannia clavigera	Ophiostoma piceae			stress response protein nst1	4	P:response to stress; C:cytoplasm; P:biological_process; C:cellular_component		N	gene_6419	69	0	12	34	70	20	36	33	1984979	1985233
gene_6397	18.0076952616394	-0.0238078590616871	290	Protein sym1	Magnaporthe oryzae	Ophiostoma piceae	K13348	MPV17; protein Mpv17	vacuolar membrane protein	3	F:molecular_function; C:integral to membrane; P:biological_process		N	gene_6420	71	0	6	37	66	14	11	56	1984980	1985234
gene_6398	12.8564478381461	-0.960764978978093	504	Galactokinase	Myceliophthora thermophila	Ophiostoma piceae	K00849	galK; galactokinase [EC:2.7.1.6]	galactokinase-like protein	7	P:galactose metabolic process; F:phosphotransferase activity, alcohol group as acceptor; F:nucleotide binding; P:phosphorylation; F:kinase activity; C:intracellular part; P:positive regulation of transcription by galactose	EC:2.7.1.0	N	gene_6421	33	2	0	16	98	18	6	30	1984981	1985235
gene_6399	14.2576805470179	-0.929141412669266	609	E3 ubiquitin-protein ligase MARCH5 (Membrane-associated RING-CH protein V)	Myceliophthora thermophila	Ophiostoma piceae			ring finger domain protein	2	F:zinc ion binding; F:metal ion binding		N	gene_6422	24	0	2	36	40	22	22	41	1984982	1985236
gene_64	0	0	231	Aryl-alcohol dehydrogenase	Fusarium graminearum	Sporothrix schenckii			alcohol dehydrogenase	3	F:organic cyclic compound binding; ; P:transcription, DNA-dependent	-	N	gene_67	0	0	0	0	0	0	0	0	1978627	1978881
gene_640	0.14903343184386	0.376364698765564	995	Putative uncharacterized protein	Neurospora tetrasperma	Ophiostoma piceae			hypothetical protein TRIADDRAFT_55968	3	F:chitin binding; P:chitin metabolic process; C:extracellular region		N	gene_641	0	0	0	2	0	0	0	0	1979201	1979455
gene_6400	30.640632858154	0.218069729168857	354	Hsc70 cochaperone	Grosmannia clavigera	Ophiostoma piceae			hsc70 cochaperone	0	-		N	gene_6423	110	6	6	54	106	19	20	86	1984983	1985237
gene_6401	0	0	1 037	PFS domain/tetratricopeptide repeat protein	Microsporum gypseum	Ophiostoma piceae			tetratricopeptide repeat domain-containing protein	3	P:nucleoside metabolic process; F:ADP binding; F:catalytic activity		N	gene_6424	0	0	0	0	0	0	0	0	1984984	1985238
gene_6401.1	0	0	65	Putative uncharacterized protein	 					0	-		N	gene_6425	0	0	0	0	0	0	0	0	1984985	1985239
gene_6401.2	0	0	273	PFS domain/tetratricopeptide repeat protein	Microsporum gypseum	Ophiostoma piceae			tetratricopeptide repeat domain-containing protein	3	F:methyltransferase activity; F:transferase activity; P:methylation		N	gene_6426	0	0	0	0	0	0	0	0	1984986	1985240
gene_6401.3	0	0	458	Putative uncharacterized protein	Talaromyces stipitatus	Ophiostoma piceae				4	C:membrane; P:transmembrane transport; P:metal ion transport; F:metal ion transmembrane transporter activity		N	gene_6427	0	0	0	0	0	0	0	0	1984987	1985241
gene_6402	1.88355810269442	0.117350409637663	319	Putative uncharacterized protein	Glarea lozoyensis	Ophiostoma piceae			hypothetical protein GLRG_09222	0	-		N	gene_6428	4	0	0	11	13	2	0	2	1984988	1985242
gene_6403	1.8069887377288	0.482427080120892	319	Sterol desaturase family	Verticillium dahliae	Ophiostoma piceae			sterol desaturase family	6	P:oxidation-reduction process; F:oxidoreductase activity; C:integral to membrane; C:membrane; F:iron ion binding; P:fatty acid biosynthetic process		N	gene_6429	0	0	2	2	8	0	0	6	1984989	1985243
gene_6404	11.5854497836457	-0.312930124404489	575	Asparagine synthetase domain-containing protein C4F6.11c	Nectria haematococca	Ophiostoma piceae			asparagine synthase	3	P:asparagine biosynthetic process; P:metabolic process; F:asparagine synthase (glutamine-hydrolyzing) activity		N	gene_6430	20	0	4	30	34	12	13	34	1984990	1985244
gene_6405	84.1917257817592	0.18634414755612	421	Phosphoglycerate kinase	Togninia minima	Ophiostoma piceae	K00927	PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]	phosphoglycerate kinase	5	C:cytoplasm; F:phosphoglycerate kinase activity; P:phosphorylation; F:ATP binding; P:glycolysis	EC:2.7.2.3	N	gene_6431	309	20	4	184	298	72	90	134	1984991	1985245
gene_6406	8.82024768619678	-0.532617158314305	91	Putative 26S proteasome complex subunit sem-1	Fusarium verticillioides	Ophiostoma piceae			26 proteasome complex subunit	1	C:proteasome complex		N	gene_6432	25	0	0	32	31	8	19	15	1984992	1985246
gene_6407	3.50054201143077	0.0142516355286558	298	Class II Aldolase and Adducin domain-containing protein	Colletotrichum fioriniae	Ophiostoma piceae			class ii aldolase and adducin domain-containing protein	1	F:metal ion binding	-	N	gene_6433	6	0	0	20	8	6	0	10	1984993	1985247
gene_6408	0.0373677636482237	-0.103981682697834	127	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_6434	0	0	0	0	1	0	0	0	1984994	1985248
gene_6409	3.45631721239256	-0.273224390155707	341	2-hydroxyacid dehydrogenase, putative	Colletotrichum fioriniae	Ophiostoma piceae			glyoxylate reductase	3	F:NAD binding; P:oxidation-reduction process; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	EC:1.1.1.0	N	gene_6435	27	0	0	4	12	0	10	6	1984995	1985249
gene_641	7.60532041514805	0.325984734429462	59	54S ribosomal protein L39, mitochondrial	Gaeumannomyces graminis	Sporothrix schenckii			ribosomal protein l33	3	C:ribosome; F:structural constituent of ribosome; P:translation	-	N	gene_642	38	0	4	8	25	8	6	10	1979202	1979456
gene_6410	2.37909877092431	1.51988015797437	565	Amino acid permease	Grosmannia clavigera	Ophiostoma piceae	K16261	YAT; yeast amino acid transporter	amino acid permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	gene_6436	18	0	0	16	10	0	0	0	1984996	1985250
gene_6411	2.80166814503732	1.21057307376255	276	Putative uncharacterized protein	Stachybotrys chartarum	Ophiostoma piceae			hypothetical protein CCM_05230	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6437	4	0	4	0	10	2	0	0	1984997	1985251
gene_6412	3.05287012198579	0.0294806956143195	387	Arginase family protein	Grosmannia clavigera	Ophiostoma piceae	K01480	E3.5.3.11, speB; agmatinase [EC:3.5.3.11]	arginase family protein	2	F:metal ion binding; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	EC:3.5.3.0	Y	gene_6438	26	0	0	5	28	0	3	2	1984998	1985252
gene_6413	7.21470945797245	0.345607820604665	560	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			synaptic vesicle transporter svop	2	C:integral to membrane; P:transmembrane transport	-	N	gene_6439	61	0	0	18	16	0	12	19	1984999	1985253
gene_6414	7.87197665327702	0.0136495307046223	392	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			c6 transcription	1	P:transcription, DNA-dependent	-	N	gene_6440	34	0	4	6	31	0	18	12	1985000	1985254
gene_6415	19.9320238883663	0.966080776462555	623	Chromatin structure-remodeling complex subunit sfh1 (RSC complex subunit sfh1)	Togninia minima	Ophiostoma piceae	K11770	SFH1; chromatin structure-remodeling complex subunit SFH1	transcription factor gata	2	P:cellular process; F:binding	-	N	gene_6441	21	2	16	40	34	14	26	8	1985001	1985255
gene_6416	0.645544874575463	-1.19603397462637	462	Alternative sulfate transporter	Colletotrichum higginsianum	Ophiostoma piceae			alternative sulfate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	gene_6442	0	0	0	0	4	0	0	8	1985002	1985256
gene_6417	4.9917923298567	0.294738442069299	587	Laccase	Pestalotiopsis fici	Ophiostoma piceae	K00423	E1.10.3.3; L-ascorbate oxidase [EC:1.10.3.3]	extracellular dihydrogeodin oxidase	7	F:metal ion binding; P:oxidation-reduction process; F:oxidoreductase activity; F:copper ion binding; F:hydroquinone:oxygen oxidoreductase activity; P:lignin catabolic process; C:extracellular region		Y	gene_6443	62	0	0	0	44	4	0	0	1985003	1985257
gene_6418	4.29505607899007	-3.26154768790405	225	LEA domain protein	Togninia minima	Sporothrix schenckii			lea domain protein	0	-		N	gene_6444	0	0	0	0	6	10	2	40	1985004	1985258
gene_6419	2.84664388621427	-2.07124756641	286	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein MGG_06863	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6445	2	0	0	2	6	5	3	22	1985005	1985259
gene_642	23.1135725405163	-0.137438542608297	485	Alanine aminotransferase, mitochondrial	Magnaporthe oryzae	Ophiostoma piceae	K00814	GPT, ALT; alanine transaminase [EC:2.6.1.2]	alanine aminotransferase	5	F:pyridoxal phosphate binding; F:transaminase activity; P:alanine biosynthetic process; P:alanine catabolic process; C:mitochondrion	EC:2.6.1.0	N	gene_643	112	0	4	53	98	24	22	44	1979203	1979457
gene_6420	3.75188088135951	-2.00622414209681	348	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein	3	F:molecular_function; P:biological_process; C:cellular_component		Y	gene_6446	0	0	0	6	10	16	0	12	1985006	1985260
gene_6421	2.26012978109217	-2.00829099520005	211	Putative uncharacterized protein	Togninia minima	Sporothrix schenckii			hypothetical protein MAC_00247	0	-		N	gene_6447	0	0	0	2	4	8	0	14	1985007	1985261
gene_6422	31.7218284381635	-0.806240856193139	692	Acetolactate synthase	Colletotrichum gloeosporioides	Ophiostoma piceae	K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	acetolactate synthase	5	F:flavin adenine dinucleotide binding; F:thiamine pyrophosphate binding; P:branched chain family amino acid biosynthetic process; F:magnesium ion binding; F:acetolactate synthase activity	EC:2.2.1.6	N	gene_6448	73	4	0	68	133	37	46	83	1985008	1985262
gene_6422.1	1.45975842565206	1.22827342181851	490	Putative uncharacterized protein	Colletotrichum orbiculare	Ophiostoma piceae				0	-		N	gene_6449	4	0	0	14	0	0	1	2	1985009	1985263
gene_6423	0.846821725832261	0.970531714633258	453	Major facilitator superfamily transporter, sugar	Grosmannia clavigera	Grosmannia clavigera	K08139	HXT; MFS transporter, SP family, sugar:H+ symporter	mfs sugar	7	F:transmembrane transporter activity; F:substrate-specific transmembrane transporter activity; C:integral to membrane; C:membrane; P:transmembrane transport; P:transport; P:carbohydrate transport		N	gene_6450	16	0	0	0	0	0	0	2	1985010	1985264
gene_6423.1	0.522711068326097	-0.428808268638787	393	CMGC/SRPK protein kinase	Fusarium oxysporum	Fusarium oxysporum	K08832	SRPK3, STK23; serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]		5	F:ATP binding; F:protein kinase activity; F:nucleotide binding; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups		N	gene_6451	0	0	0	2	10	0	0	0	1985011	1985265
gene_6423.2	0	0	247	Putative integral membrane protein	Nectria haematococca	Nectria haematococca				0	-		N	gene_6452	0	0	0	0	0	0	0	0	1985012	1985266
gene_6424	0	0	172	Putative uncharacterized protein	Colletotrichum graminicola	Ophiostoma piceae			hypothetical protein GLRG_01903	0	-		N	gene_6453	0	0	0	0	0	0	0	0	1985013	1985267
gene_6424.1	2.4799137307287	-0.67502319919935	196	Putative nucleotidyltransferase	Aspergillus niger	Aspergillus niger				3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6454	12	0	0	4	12	0	4	12	1985014	1985268
gene_6424.2	7.22449373493167	0.1118816802951	233	Putative uncharacterized protein	Thielavia terrestris	Thielavia terrestris				6	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:molecular_function; P:biological_process; C:cellular_component		N	gene_6455	20	0	4	12	8	6	12	16	1985015	1985269
gene_6428	0	0	331	Putative uncharacterized protein	Nectria haematococca	Ophiostoma piceae			protein	0	-		N	gene_6456	0	0	0	0	0	0	0	0	1985016	1985270
gene_6429	0	0	320	Putative uncharacterized protein	Nectria haematococca	Ophiostoma piceae			protein	6	F:transferase activity, transferring phosphorus-containing groups; F:kinase activity; P:phosphorylation; F:ATP binding; F:protein kinase activity; P:protein phosphorylation		N	gene_6457	0	0	0	0	0	0	0	0	1985017	1985271
gene_643	19.0369743590564	0.603324817972809	503	26S proteasome regulatory subunit rpn7	Sordaria macrospora	Ophiostoma piceae	K03037	PSMD6, RPN7; 26S proteasome regulatory subunit N7	proteasome regulatory non-atpase-like protein	1	C:proteasome complex	-	N	gene_644	51	4	6	44	44	9	16	45	1979204	1979458
gene_6430	0	0	545	Sulfatase	Verticillium alfalfae	Verticillium alfalfae	K12376	ARSK; arylsulfatase K [EC:3.1.6.-]	sulfatase	3	P:metabolic process; F:catalytic activity; F:sulfuric ester hydrolase activity	EC:3.1.6.0	N	gene_6458	0	0	0	0	0	0	0	0	1985018	1985272
gene_6430.1	0	0	375	Sugar transporter	Verticillium alfalfae	Verticillium alfalfae	K08139	HXT; MFS transporter, SP family, sugar:H+ symporter		7	F:transmembrane transporter activity; P:carbohydrate transport; C:integral to membrane; P:transmembrane transport; F:substrate-specific transmembrane transporter activity; C:membrane; P:transport		N	gene_6459	0	0	0	0	0	0	0	0	1985019	1985273
gene_6431	0	0	72	Putative uncharacterized protein	 				---NA---	0	-		N	gene_6460	0	0	0	0	0	0	0	0	1985020	1985274
gene_6432	7.45622022127196	-3.99208320927119	305	Putative uncharacterized protein	 				---NA---	0	-		N	gene_6461	0	0	0	0	38	18	22	18	1985021	1985275
gene_6433	7.97520052786126	3.74231981741161	247	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein GLRG_01903	0	-		Y	gene_6462	154	0	0	12	0	0	0	2	1985022	1985276
gene_6434	5.43247813790927	2.64860463192719	110	Putative uncharacterized protein	Fusarium pseudograminearum	Ophiostoma piceae			hypothetical protein FPSE_02434	0	-		Y	gene_6463	55	2	0	14	0	1	0	4	1985023	1985277
gene_6435	3.53775435997111	-3.01355314582765	304	NmrA-like family domain-containing protein 1	Penicillium roqueforti	Ophiostoma piceae			family transcriptional regulator	1	F:nucleotide binding	-	N	gene_6464	0	0	0	0	11	4	2	38	1985024	1985278
gene_6436	162.468003034568	0.532531373960539	344	Protein NMT1 homolog	Colletotrichum sublineola	Ophiostoma piceae			pyrimidine precursor biosynthesis enzyme thi12	0	-		N	gene_6465	85	79	50	102	466	186	88	220	1985025	1985279
gene_6437	2.06851262117294	-0.204180006827655	424	Lactose permease	Grosmannia clavigera	Grosmannia clavigera			general substrate transporter	7	F:substrate-specific transmembrane transporter activity; P:nucleotide biosynthetic process; P:transmembrane transport; P:ribonucleoside monophosphate biosynthetic process; F:ribose phosphate diphosphokinase activity; F:magnesium ion binding; C:integral to membrane	EC:2.7.6.1	Y	gene_6466	4	0	0	10	8	0	2	10	1985026	1985280
gene_6438	8.03987429677042	0.575613720463531	338	Putative uncharacterized protein	Capronia epimyces	Ophiostoma piceae			flavonol synthase flavanone 3-hydroxylase	3	F:iron ion binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors; P:oxidation-reduction process	EC:1.14.11.0	N	gene_6467	32	0	4	20	20	0	8	24	1985027	1985281
gene_6439	0.798715646675517	-1.03341314537473	457	Putative ZnII2Cys6 transcription factor Eurofung	Capronia coronata	Ophiostoma piceae			fungal specific transcription factor domain-containing protein	1	P:transcription, DNA-dependent	-	N	gene_6468	2	0	0	0	9	0	0	6	1985028	1985282
gene_644	5.81403578566586	-0.996194898305331	570	mRNA cap guanine-N7 methyltransferase	Grosmannia clavigera	Ophiostoma piceae	K00565	RNMT; mRNA (guanine-N7-)-methyltransferase [EC:2.1.1.56]	mrna capping enzyme	5	P:7-methylguanosine mRNA capping; F:mRNA (guanine-N7-)-methyltransferase activity; F:RNA binding; P:RNA (guanine-N7)-methylation; C:nucleus	EC:2.1.1.56	N	gene_645	36	0	0	2	41	4	2	28	1979205	1979459
gene_6440	12.1327094709692	-0.90160046209244	1 029	Hydantoinase	Grosmannia clavigera	Grosmannia clavigera			hydantoinase	1	F:hydrolase activity	-	N	gene_6469	54	0	0	22	52	0	48	12	1985029	1985283
gene_6441	4.40667590123371	0.66584576451314	300	Glycerol dehydrogenase Gcy2	Nectria haematococca	Ophiostoma piceae			glycerol dehydrogenase	2	P:oxidation-reduction process; F:oxidoreductase activity	-	N	gene_6470	24	0	2	10	10	2	4	8	1985030	1985284
gene_6442	3.01715343971558	-0.33209608217784	542	NCS1 family nucleobase:cation symporter-1	Cladophialophora psammophila	Ophiostoma piceae			ncs1 nucleoside transporter family protein	3	P:nucleobase transport; C:membrane; F:nucleobase transmembrane transporter activity	-	N	gene_6471	25	0	0	2	6	0	8	10	1985031	1985285
gene_6443	6.5467139117358	-0.109497728763588	461	Diphosphomevalonate decarboxylase	Pestalotiopsis fici	Ophiostoma piceae	K08073	PNKP; bifunctional polynucleotide phosphatase/kinase [EC:3.1.3.32 2.7.1.78]	polynucleotide kinase 3 phosphatase	2	P:cellular metabolic process; F:catalytic activity	-	N	gene_6472	26	0	2	13	20	6	6	19	1985032	1985286
gene_6444	15.9075765233813	-0.539485940061834	629	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			only prolin and serin are matching in the corresponding protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6473	45	0	4	32	31	18	35	32	1985033	1985287
gene_6445	22.0184365072906	-0.36566959261436	133	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2170781	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6474	72	0	1	78	51	30	25	59	1985034	1985288
gene_6446	6.09900448973435	-0.739585130526435	343	Cytochrome c1 heme lyase	Grosmannia clavigera	Ophiostoma piceae	K01764	E4.4.1.17; cytochrome c heme-lyase [EC:4.4.1.17]	cytochrome c1 heme lyase	1	F:lyase activity	-	N	gene_6475	28	0	0	12	37	8	2	20	1985035	1985289
gene_6447	6.73371906124195	0.0642172216258271	507	DUF647 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			duf647 domain containing protein	0	-		N	gene_6476	22	0	0	33	31	0	9	18	1985036	1985290
gene_6448	24.600545660817	1.10108107544933	396	Diphosphomevalonate decarboxylase	Grosmannia clavigera	Ophiostoma piceae	K01597	MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]	diphosphomevalonate decarboxylase	4	C:cytoplasm; F:diphosphomevalonate decarboxylase activity; P:isoprenoid biosynthetic process; F:ATP binding	EC:4.1.1.33	N	gene_6477	56	16	4	4	33	10	24	38	1985037	1985291
gene_6449	22.0452802521573	-0.00322767503397955	1 463	Histone deacetylation protein Rxt3	Colletotrichum sublineola	Ophiostoma piceae			histone deacetylation protein rxt3	0	-		N	gene_6478	36	6	6	25	88	16	22	50	1985038	1985292
gene_645	1.10416270816234	-0.789898813803649	606	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			hypothetical protein FOXB_05833	0	-		N	gene_646	6	0	0	0	10	0	3	2	1979206	1979460
gene_6450	7.6562246174918	-1.17879624413798	186	Protein FMP21, mitochondrial (Found in mitochondrial proteome protein 21)	Grosmannia clavigera	Ophiostoma piceae			duf1674 domain-containing protein	0	-		N	gene_6479	13	0	0	21	42	8	6	35	1985039	1985293
gene_6451	30.4950831225995	-0.501217239812023	572	Serine/threonine-protein kinase 33	Chaetomium globosum	Ophiostoma piceae			kinase-like protein	8	F:ATP binding; F:protein kinase activity; F:nucleotide binding; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups; F:protein serine/threonine kinase activity; F:kinase activity; P:phosphorylation		N	gene_6480	97	0	12	30	115	28	48	72	1985040	1985294
gene_6452	1.25545304425654	-1.81184340680014	63	Putative uncharacterized protein	 				---NA---	0	-		N	gene_6481	0	0	0	0	5	7	1	0	1985041	1985295
gene_6453	11.7831004153722	-0.486492958844999	368	Plasma membrane iron permease	Colletotrichum gloeosporioides	Ophiostoma piceae			plasma membrane iron permease	2	C:membrane; P:transmembrane transport		N	gene_6482	54	0	0	32	43	16	15	24	1985042	1985296
gene_6454	18.048258731656	-0.717721216314717	608	Iron transport multicopper oxidase FET3	Colletotrichum gloeosporioides	Ophiostoma piceae	K00540	E1.-.-.-; unclassified metabolism	multicopper oxidase	2	F:metal ion binding; F:oxidoreductase activity	-	Y	gene_6483	56	0	0	56	52	32	30	27	1985043	1985297
gene_6455	3.85725342367735	-0.487692612973349	520	Histidine acid phosphatase	Grosmannia clavigera	Ophiostoma piceae			histidine acid phosphatase	2	P:dephosphorylation; F:acid phosphatase activity	EC:3.1.3.2	Y	gene_6484	4	0	0	18	6	6	6	10	1985044	1985298
gene_6456	5.51996091506617	-1.00227601241576	587	Uncharacterized transporter C3H1.06c	Colletotrichum gloeosporioides	Sporothrix schenckii			tpa: mfs (afu_orthologue afua_2g08230)	2	C:integral to membrane; P:transmembrane transport		N	gene_6485	4	0	0	20	10	6	6	32	1985045	1985299
gene_6457	42.5968570983327	-1.09978835297039	167	Membrane protein	Grosmannia clavigera	Ophiostoma piceae			membrane protein	2	F:molecular_function; P:biological_process		N	gene_6486	164	0	0	80	166	36	112	90	1985046	1985300
gene_6458	5.69509834172422	-1.93534794559774	597	Key lime pathogenicity protein	Colletotrichum fioriniae	Ophiostoma piceae			key lime pathogenicity protein	2	F:zinc ion binding; C:intracellular		N	gene_6487	18	0	0	1	18	6	18	21	1985047	1985301
gene_6459	4.38304846075568	-0.102692926339771	862	Uncharacterized transcriptional regulatory protein C139.03	Verticillium dahliae	Ophiostoma piceae			c6 zinc finger domain containing protein	1	P:transcription, DNA-dependent	-	N	gene_6488	20	0	0	16	24	4	2	10	1985048	1985302
gene_646	6.64743892263176	-1.91077361100845	429	Formamidopyrimidine-DNA glycosylase	Grosmannia clavigera	Ophiostoma piceae	K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	formamidopyrimidine-dna glycosylase	6	P:base-excision repair; F:hydrolase activity, hydrolyzing N-glycosyl compounds; F:damaged DNA binding; P:nucleotide-excision repair; F:zinc ion binding; F:DNA-(apurinic or apyrimidinic site) lyase activity	EC:3.2.2.0; EC:4.2.99.18	N	gene_647	8	0	0	10	14	22	8	18	1979207	1979461
gene_6460	7.32295040915896	1.0379751376472	501	Alternative sulfate transporter	Togninia minima	Ophiostoma piceae			alternative sulfate transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_6489	2	6	0	6	21	8	2	2	1985049	1985303
gene_6461	2.65692122657105	-1.00145993261969	550	Putative uncharacterized protein	Verticillium dahliae	Ophiostoma piceae			hypothetical protein VDAG_05560	0	-		Y	gene_6490	6	0	0	6	6	6	8	0	1985050	1985304
gene_6462	3.54165700865911	2.22922933862394	597	Multidrug efflux transporter Eurofung	Aspergillus nidulans	Ophiostoma piceae			mfs drug transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_6491	52	0	0	12	2	0	2	0	1985051	1985305
gene_6463	0	0	232	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_6492	0	0	0	0	0	0	0	0	1985052	1985306
