Protein_ID	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	subject_id	Gene_ID	explevel_log	transcript_ID
725234	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC	Potri.010G253500.1	WUAT02017244.1	11.25267526	725234
725358	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.010G246200.1	WUAT02019884.1	8.106714319	725358
725686	3.1.1.47	2-acetyl-1-alkylglycerophosphocholine esterase.	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine + H(2)O = 1-alkyl-sn- glycero-3-phosphocholine + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G012800.1	WUAT02018335.1	10.37734737	725686
725752	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.010G029700.2	WUAT02000877.1	9.700863614	725752
725752	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G029700.2	WUAT02000877.1	9.700863614	725752
725752	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G029700.2	WUAT02000877.1	9.700863614	725752
725752	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.010G029700.2	WUAT02000877.1	9.700863614	725752
725752	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G029700.2	WUAT02000877.1	9.700863614	725752
726880	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G112200.2	WUAT02007423.1	7.916753716	726880
726880	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G112200.2	WUAT02007423.1	7.916753716	726880
726880	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.010G112200.2	WUAT02007423.1	7.916753716	726880
726880	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G112200.2	WUAT02007423.1	7.916753716	726880
726880	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.010G112200.2	WUAT02007423.1	7.916753716	726880
729359	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.013G004100.1	WUAT02009170.1	10.62989735	729359
729359	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.013G004100.1	WUAT02013344.1	12.5946328	729359
729359	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Methionine metabolism	Amino Acid Metabolism	METABOLIC	Potri.013G004100.1	WUAT02009170.1	10.62989735	729359
729359	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Methionine metabolism	Amino Acid Metabolism	METABOLIC	Potri.013G004100.1	WUAT02013344.1	12.5946328	729359
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.013G057900.2	WUAT02010037.1	9.163642162	729987
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.013G057900.2	WUAT02011517.1	8.677742752	729987
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Sulfur metabolism	Energy Metabolism	METABOLIC	Potri.013G057900.2	WUAT02010037.1	9.163642162	729987
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Sulfur metabolism	Energy Metabolism	METABOLIC	Potri.013G057900.2	WUAT02011517.1	8.677742752	729987
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.013G057900.2	WUAT02010037.1	9.163642162	729987
729987	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.013G057900.2	WUAT02011517.1	8.677742752	729987
730613	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.	\N	\N	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC	Potri.014G195700.1	WUAT02017286.1	5.281759181	730613
730613	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.	\N	\N	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC	Potri.014G195700.1	WUAT02013808.1	8.668284906	730613
730613	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.	\N	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.014G195700.1	WUAT02017286.1	5.281759181	730613
730613	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.	\N	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.014G195700.1	WUAT02013808.1	8.668284906	730613
731787	3.3.2.3	Epoxide hydrolase.	An epoxide + H(2)O = a glycol.	\N	\N	Tetrachloroethene degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.014G127200.1	WUAT02002674.1	11.21459768	731787
735490	2.3.3.1	Citrate (si)-synthase.	\N	Citrate + CoA = acetyl-CoA + H(2)O + oxaloacetate.	\N	\N	\N	\N	Potri.016G089300.1	WUAT02005262.1	10.43715488	735490
735490	2.3.3.1	Citrate (si)-synthase.	\N	Citrate + CoA = acetyl-CoA + H(2)O + oxaloacetate.	\N	\N	\N	\N	Potri.016G089300.1	WUAT02001735.1	10.75454633	735490
735662	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N	Potri.016G105100.3	WUAT02015850.1	9.162072317	735662
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.016G105800.2	WUAT02006102.1	8.110186547	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.016G105800.2	WUAT02021347.1	9.234942505	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.016G105800.2	WUAT02006102.1	8.110186547	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.016G105800.2	WUAT02021347.1	9.234942505	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.016G105800.2	WUAT02006102.1	8.110186547	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.016G105800.2	WUAT02021347.1	9.234942505	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.016G105800.2	WUAT02006102.1	8.110186547	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.016G105800.2	WUAT02021347.1	9.234942505	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.016G105800.2	WUAT02006102.1	8.110186547	735671
735671	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.016G105800.2	WUAT02021347.1	9.234942505	735671
736198	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.017G075200.1	WUAT02009752.1	9.431155796	736198
736805	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N	Potri.018G059400.1	WUAT02002737.1	12.29944418	736805
737038	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.018G037700.1	WUAT02017227.1	10.3358307	737038
737361	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	  RNA polymerase	TRANSCRIPTION	REGULATORY	Potri.018G019100.1	WUAT02009856.1	10.81377221	737361
737361	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.018G019100.1	WUAT02009856.1	10.81377221	737361
737361	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.018G019100.1	WUAT02009856.1	10.81377221	737361
737670	1.1.1.40	Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+).	(S)-malate + NADP(+) = pyruvate + CO(2) + NADPH.	\N	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.018G086700.1	WUAT02007875.1	11.8162785	737670
737670	1.1.1.40	Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+).	(S)-malate + NADP(+) = pyruvate + CO(2) + NADPH.	\N	\N	Carbon fixation	Energy Metabolism	METABOLIC	Potri.018G086700.1	WUAT02007875.1	11.8162785	737670
739186	3.2.1.67	Galacturan 1,4-alpha-galacturonidase.	{(1,4)-alpha-D-galacturonide}(N) + H(2)O = {(1,4)-alpha-D- galacturonide}(N-1) + D-galacturonate.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.006G139500.1	WUAT02020345.1	10.13802696	739186
739535	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.006G123200.1	WUAT02010116.1	4.488406357	739535
739535	2.5.1.6	Methionine adenosyltransferase.	ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl- L-methionine.	\N	Hypermethioninemia due to methionine adenosyltransferase; MIM:250850.	Methionine metabolism	Amino Acid Metabolism	METABOLIC	Potri.006G123200.1	WUAT02010116.1	4.488406357	739535
739764	5.4.2.1	Phosphoglycerate mutase.	2-phospho-D-glycerate + 2,3-diphosphoglycerate = 3-phospho-D-glycerate + 2,3-diphosphoglycerate.	\N	Myopathy due to phosphoglycerate mutase deficiency; MIM:261670.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC	Potri.006G113300.1	WUAT02012123.1	10.96855056	739764
739764	5.4.2.1	Phosphoglycerate mutase.	2-phospho-D-glycerate + 2,3-diphosphoglycerate = 3-phospho-D-glycerate + 2,3-diphosphoglycerate.	\N	Myopathy due to phosphoglycerate mutase deficiency; MIM:261670.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC	Potri.006G113300.1	WUAT02000199.1	10.62431606	739764
739967	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.001G161700.1	WUAT02021741.1	11.21450331	739967
739979	2.7.4.2	Phosphomevalonate kinase.	ATP + (R)-5-phosphomevalonate = ADP + (R)-5-diphosphomevalonate.	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC	Potri.001G135500.2	WUAT02014145.1	6.726424394	739979
741439	2.8.1.6	Biotin synthase.	Dethiobiotin + sulfur = biotin.	Iron-sulfur.	\N	Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.017G033300.2	WUAT02009726.1	9.436687542	741439
741497	1.5.5.1	Electron-transferring-flavoprotein dehydrogenase.	Reduced ETF + ubiquinone = ETF + ubiquinol.	Iron-sulfur; FAD.	\N	\N	\N	\N	Potri.017G027500.1	WUAT02023056.1	8.058767659	741497
741584	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.017G013500.1	WUAT02015657.1	5.944807206	741584
741584	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.017G013500.1	WUAT02006331.1	3.966160012	741584
741584	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.017G013500.1	WUAT02010455.1	9.518675381	741584
741584	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.017G013500.1	WUAT02007486.1	5.986223303	741584
742035	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N	Potri.005G052700.1	WUAT02015354.1	2.129942192	742035
742035	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N	Potri.005G052700.1	WUAT02021800.1	9.425168852	742035
742249	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	\N	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC	Potri.005G036200.1	WUAT02004114.1	9.388102375	742249
742249	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	\N	\N	\N	Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.005G036200.1	WUAT02004114.1	9.388102375	742249
742328	3.2.1.15	Polygalacturonase.	Random hydrolysis of 1,4-alpha-D-galactosiduronic linkages in pectate and other galacturonans.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.008G211900.1	WUAT02001506.1	9.251389805	742328
742328	3.2.1.15	Polygalacturonase.	Random hydrolysis of 1,4-alpha-D-galactosiduronic linkages in pectate and other galacturonans.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC	Potri.008G211900.1	WUAT02001506.1	9.251389805	742328
743265	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.003G084100.2	WUAT02018874.1	9.928803287	743265
743265	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.003G084100.2	WUAT02018874.1	9.928803287	743265
743265	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.003G084100.2	WUAT02018874.1	9.928803287	743265
743265	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.003G084100.2	WUAT02018874.1	9.928803287	743265
743265	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.003G084100.2	WUAT02018874.1	9.928803287	743265
743405	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.006G166000.2	WUAT02005350.1	10.4478396	743405
743405	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	Potri.006G166000.2	WUAT02005350.1	10.4478396	743405
743889	1.6.5.5	NADPH:quinone reductase.	NADPH + quinone = NADP(+) + semiquinone.	Zinc.	\N	\N	\N	\N	Potri.019G065700.2	WUAT02016171.1	9.591337396	743889
745117	2.3.1.97	Glycylpeptide N-tetradecanoyltransferase.	Tetradecanoyl-CoA + glycyl-peptide = CoA + N-tetradecanoylglycyl- peptide.	\N	\N	\N	\N	\N	Potri.018G066200.1	WUAT02010621.1	11.17810129	745117
745171	2.7.1.90	Diphosphate--fructose-6-phosphate 1-phosphotransferase.	Diphosphate + D-fructose 6-phosphate = phosphate + D-fructose 1,6-bisphosphate.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.018G069200.3	WUAT02007154.1	5.955650641	745171
745684	2.4.1.14	Sucrose-phosphate synthase.	UDP-glucose + D-fructose 6-phosphate = UDP + sucrose 6-phosphate.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.006G064300.1	WUAT02018784.1	10.73294994	745684
745884	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.	\N	\N	\N	\N	\N	Potri.001G162900.1	WUAT02021094.1	5.389612981	745884
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
746911	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.018G071200.2	WUAT02016454.1	10.24374202	746911
750861	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.001G052500.1	WUAT02010765.1	11.61659458	750861
750861	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.001G052500.1	WUAT02010765.1	11.61659458	750861
750861	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.001G052500.1	WUAT02010765.1	11.61659458	750861
750861	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.001G052500.1	WUAT02010765.1	11.61659458	750861
750861	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G052500.1	WUAT02010765.1	11.61659458	750861
751194	3.4.24.-	Metalloendopeptidases.	\N	\N	\N	\N	\N	\N	Potri.001G089800.2	WUAT02020053.1	10.79213168	751194
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.001G101300.3	WUAT02023014.1	10.64014613	751297
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.001G101300.3	WUAT02006895.1	8.553470534	751297
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.001G101300.3	WUAT02022403.1	6.394743496	751297
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G101300.3	WUAT02023014.1	10.64014613	751297
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G101300.3	WUAT02006895.1	8.553470534	751297
751297	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.001G101300.3	WUAT02022403.1	6.394743496	751297
751639	1.1.1.31	3-hydroxyisobutyrate dehydrogenase.	3-hydroxy-2-methylpropanoate + NAD(+) = 2-methyl-3-oxopropanoate + NADH.	\N	3-hydroxyisobutyricaciduria; MIM:236795.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC	Potri.001G211500.1	WUAT02009127.1	8.981951041	751639
752568	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.001G344600.1	WUAT02017835.1	9.730544894	752568
752568	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.001G344600.1	WUAT02020773.1	9.422298762	752568
754371	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.002G058700.1	WUAT02006701.1	10.02901346	754371
754687	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.002G093900.1	WUAT02021011.1	10.35760881	754687
754687	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.002G093900.1	WUAT02021011.1	10.35760881	754687
754687	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.002G093900.1	WUAT02021011.1	10.35760881	754687
755072	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.002G137700.3	WUAT02021862.1	9.167815173	755072
756178	3.6.4.4	Plus-end-directed kinesin ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	\N	\N	\N	Potri.002G235500.3	WUAT02004829.1	7.923101117	756178
757127	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N	Potri.007G055500.1	WUAT02021797.1	10.30697117	757127
757127	3.6.3.8	Calcium-transporting ATPase.	ATP + H(2)O + Ca(2+)(Cis) = ADP + phosphate + Ca(2+)(Trans).	Magnesium.	Darier disease; MIM:124200. Benign chronic pemphigus; MIM:169600.	\N	\N	\N	Potri.007G055500.1	WUAT02006134.1	8.573156062	757127
757477	2.7.7.8	Polyribonucleotide nucleotidyltransferase.	{RNA}(N+1) + phosphate = {RNA}(N) + a nucleoside diphosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.003G124200.2	WUAT02008006.1	8.347745877	757477
757477	2.7.7.8	Polyribonucleotide nucleotidyltransferase.	{RNA}(N+1) + phosphate = {RNA}(N) + a nucleoside diphosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.003G124200.2	WUAT02006874.1	8.575969648	757477
757477	2.7.7.8	Polyribonucleotide nucleotidyltransferase.	{RNA}(N+1) + phosphate = {RNA}(N) + a nucleoside diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.003G124200.2	WUAT02008006.1	8.347745877	757477
757477	2.7.7.8	Polyribonucleotide nucleotidyltransferase.	{RNA}(N+1) + phosphate = {RNA}(N) + a nucleoside diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.003G124200.2	WUAT02006874.1	8.575969648	757477
