transcriptId	proteinId
763509	763509
763530	763530
763531	763531
763542	763542
763549	763549
763561	763561
763565	763565
763566	763566
763570	763570
763571	763571
763572	763572
763573	763573
763578	763578
763590	763590
763593	763593
763598	763598
763599	763599
763602	763602
763609	763609
763621	763621
763631	763631
763633	763633
763639	763639
763640	763640
763641	763641
763644	763644
763645	763645
763654	763654
763655	763655
763659	763659
763661	763661
763671	763671
763684	763684
763686	763686
763687	763687
763701	763701
763705	763705
763713	763713
763717	763717
763726	763726
763736	763736
763738	763738
763739	763739
763740	763740
763744	763744
763767	763767
763769	763769
763780	763780
763782	763782
763788	763788
763791	763791
763795	763795
763807	763807
763809	763809
763810	763810
763813	763813
763815	763815
763823	763823
763840	763840
763841	763841
763845	763845
763854	763854
763858	763858
763861	763861
763865	763865
763868	763868
763871	763871
763873	763873
763875	763875
763889	763889
763893	763893
763904	763904
763913	763913
763915	763915
763916	763916
763918	763918
763919	763919
763921	763921
763927	763927
763937	763937
763949	763949
763951	763951
763956	763956
763957	763957
763958	763958
763962	763962
763966	763966
763972	763972
763973	763973
763975	763975
763976	763976
763978	763978
763983	763983
763986	763986
763987	763987
763988	763988
763995	763995
763998	763998
764002	764002
764015	764015
764017	764017
764020	764020
764062	764062
764082	764082
764087	764087
764097	764097
764109	764109
764112	764112
764131	764131
764132	764132
764133	764133
764151	764151
764157	764157
764166	764166
764170	764170
764172	764172
764174	764174
764201	764201
764221	764221
764223	764223
764224	764224
764235	764235
764241	764241
764261	764261
764270	764270
764275	764275
764289	764289
764294	764294
764295	764295
764300	764300
764301	764301
764310	764310
764317	764317
764318	764318
764321	764321
764337	764337
764341	764341
764347	764347
764348	764348
764352	764352
764353	764353
764361	764361
764388	764388
764398	764398
764407	764407
764410	764410
764412	764412
764413	764413
764414	764414
764415	764415
764416	764416
764421	764421
764422	764422
764423	764423
764436	764436
764438	764438
764444	764444
764466	764466
764493	764493
764513	764513
764524	764524
764530	764530
764538	764538
764541	764541
764544	764544
764546	764546
764561	764561
764562	764562
764569	764569
764577	764577
764581	764581
764584	764584
764585	764585
764587	764587
764592	764592
764593	764593
764594	764594
764595	764595
764596	764596
764599	764599
764604	764604
764605	764605
764610	764610
764613	764613
764623	764623
764626	764626
764628	764628
764630	764630
764631	764631
764634	764634
764639	764639
764642	764642
764643	764643
764645	764645
764653	764653
764656	764656
764658	764658
764662	764662
764671	764671
764680	764680
764705	764705
764707	764707
764712	764712
764723	764723
764724	764724
764739	764739
764742	764742
764755	764755
764756	764756
764760	764760
764771	764771
764781	764781
764790	764790
764806	764806
764813	764813
764817	764817
764828	764828
764832	764832
764843	764843
764844	764844
764848	764848
764887	764887
764893	764893
764896	764896
764897	764897
764912	764912
764916	764916
764924	764924
764928	764928
764934	764934
764936	764936
764937	764937
764955	764955
764957	764957
764958	764958
764959	764959
764969	764969
764970	764970
764972	764972
764977	764977
764979	764979
765000	765000
765010	765010
765014	765014
765019	765019
765020	765020
765023	765023
765036	765036
765039	765039
765041	765041
765043	765043
765045	765045
765047	765047
765048	765048
765050	765050
765056	765056
765063	765063
765065	765065
765077	765077
765080	765080
765086	765086
765087	765087
765093	765093
765095	765095
765101	765101
765102	765102
765109	765109
765114	765114
765116	765116
765121	765121
765123	765123
765128	765128
765130	765130
765140	765140
765148	765148
765150	765150
765155	765155
765157	765157
765164	765164
765174	765174
765193	765193
765194	765194
765198	765198
765205	765205
765212	765212
765219	765219
765221	765221
765222	765222
765223	765223
765228	765228
765233	765233
765236	765236
765239	765239
765243	765243
765250	765250
765254	765254
765257	765257
765264	765264
765277	765277
765287	765287
765296	765296
765297	765297
765322	765322
765323	765323
765330	765330
765341	765341
765345	765345
765352	765352
765354	765354
765373	765373
765375	765375
765377	765377
765378	765378
765385	765385
765387	765387
765395	765395
765396	765396
765400	765400
765401	765401
765402	765402
765404	765404
765405	765405
765418	765418
765419	765419
765420	765420
765424	765424
765440	765440
765441	765441
765443	765443
765447	765447
765452	765452
765457	765457
765460	765460
765463	765463
765465	765465
765467	765467
765468	765468
765478	765478
765481	765481
765487	765487
765501	765501
765502	765502
765504	765504
765505	765505
765506	765506
765512	765512
765520	765520
765536	765536
765540	765540
765552	765552
765569	765569
765579	765579
765583	765583
765584	765584
765590	765590
765591	765591
765593	765593
765598	765598
765600	765600
765611	765611
765615	765615
765618	765618
765621	765621
765637	765637
765644	765644
765648	765648
765649	765649
765650	765650
765655	765655
765657	765657
765664	765664
765668	765668
765670	765670
765673	765673
765680	765680
765689	765689
765696	765696
765697	765697
765701	765701
765703	765703
765706	765706
765709	765709
765710	765710
765713	765713
765722	765722
765728	765728
765736	765736
765739	765739
765743	765743
765744	765744
765747	765747
765763	765763
765765	765765
765766	765766
765774	765774
765778	765778
765787	765787
765801	765801
765804	765804
765816	765816
765831	765831
765833	765833
765836	765836
765848	765848
765849	765849
765858	765858
765861	765861
765862	765862
765876	765876
765880	765880
765885	765885
765891	765891
765904	765904
765909	765909
765913	765913
765915	765915
765920	765920
765924	765924
765925	765925
765940	765940
765951	765951
765953	765953
765956	765956
765957	765957
765960	765960
765962	765962
765964	765964
765967	765967
765973	765973
765974	765974
765976	765976
765981	765981
765982	765982
765986	765986
765989	765989
765991	765991
766006	766006
766007	766007
766018	766018
766024	766024
766025	766025
766053	766053
766056	766056
766062	766062
766065	766065
766070	766070
766076	766076
766078	766078
766080	766080
766091	766091
766092	766092
766095	766095
766096	766096
766098	766098
766100	766100
766102	766102
766105	766105
766109	766109
766111	766111
766120	766120
766123	766123
766129	766129
766130	766130
766132	766132
766135	766135
766161	766161
766163	766163
766170	766170
766181	766181
766182	766182
766186	766186
766191	766191
766201	766201
766204	766204
766207	766207
766209	766209
766210	766210
766217	766217
766218	766218
766226	766226
766239	766239
766241	766241
766244	766244
766262	766262
766264	766264
766268	766268
766269	766269
766270	766270
766279	766279
766280	766280
766281	766281
766282	766282
766285	766285
766289	766289
766303	766303
766304	766304
766309	766309
766314	766314
766319	766319
766332	766332
766333	766333
766346	766346
766362	766362
766367	766367
766376	766376
766377	766377
766391	766391
766399	766399
766415	766415
766419	766419
766426	766426
766427	766427
766429	766429
766430	766430
766432	766432
766434	766434
766439	766439
766444	766444
766445	766445
766446	766446
766456	766456
766459	766459
766466	766466
766470	766470
766474	766474
766477	766477
766479	766479
766481	766481
766496	766496
766502	766502
766505	766505
766510	766510
766514	766514
766515	766515
766517	766517
766522	766522
766526	766526
766533	766533
766535	766535
766543	766543
766544	766544
766545	766545
766553	766553
766569	766569
766577	766577
766584	766584
766586	766586
766588	766588
766593	766593
766594	766594
766602	766602
766605	766605
766607	766607
766615	766615
766623	766623
766626	766626
766628	766628
766629	766629
766632	766632
766635	766635
766638	766638
766642	766642
766645	766645
766652	766652
766653	766653
766663	766663
766665	766665
766696	766696
766699	766699
766716	766716
766719	766719
766745	766745
766747	766747
766757	766757
766764	766764
766767	766767
766771	766771
766773	766773
766776	766776
766788	766788
766793	766793
766794	766794
766795	766795
766803	766803
766819	766819
766839	766839
766843	766843
766844	766844
766848	766848
766858	766858
766866	766866
766873	766873
766875	766875
766880	766880
766881	766881
766884	766884
766887	766887
766888	766888
766890	766890
766891	766891
766892	766892
766894	766894
766903	766903
766914	766914
766915	766915
766917	766917
766920	766920
766930	766930
766934	766934
766937	766937
766948	766948
768516	768516
768517	768517
768532	768532
768548	768548
768552	768552
768560	768560
768567	768567
768571	768571
768574	768574
768577	768577
768586	768586
768587	768587
768588	768588
768595	768595
768607	768607
768615	768615
768619	768619
768622	768622
768651	768651
768656	768656
768661	768661
768662	768662
768664	768664
768672	768672
768677	768677
768678	768678
768679	768679
768688	768688
768690	768690
768692	768692
768695	768695
768708	768708
768711	768711
768726	768726
768727	768727
768735	768735
768740	768740
768741	768741
768744	768744
768756	768756
768761	768761
768762	768762
768777	768777
768779	768779
768780	768780
768788	768788
768802	768802
768803	768803
768806	768806
768807	768807
768812	768812
768813	768813
768814	768814
768816	768816
768822	768822
768824	768824
768833	768833
768834	768834
768845	768845
768848	768848
768851	768851
768859	768859
768860	768860
768862	768862
768865	768865
768868	768868
768875	768875
768897	768897
768900	768900
768912	768912
768927	768927
768928	768928
768930	768930
768944	768944
768953	768953
768954	768954
768974	768974
768979	768979
768982	768982
768985	768985
768990	768990
768996	768996
769000	769000
769001	769001
769002	769002
769012	769012
769013	769013
769024	769024
769035	769035
769038	769038
769044	769044
769047	769047
769054	769054
769057	769057
769060	769060
769062	769062
769064	769064
769065	769065
769070	769070
769093	769093
769095	769095
769096	769096
769110	769110
769111	769111
769113	769113
769114	769114
769135	769135
769152	769152
769156	769156
769164	769164
769173	769173
769177	769177
769183	769183
769185	769185
769186	769186
769200	769200
769201	769201
769202	769202
769203	769203
769208	769208
769217	769217
769222	769222
769223	769223
769234	769234
769252	769252
769259	769259
769268	769268
769280	769280
769281	769281
769287	769287
769291	769291
769292	769292
769294	769294
769296	769296
769302	769302
769307	769307
769310	769310
769322	769322
769323	769323
769335	769335
769354	769354
769367	769367
769371	769371
769394	769394
769398	769398
769402	769402
769403	769403
769424	769424
769448	769448
769457	769457
769470	769470
769477	769477
769490	769490
769492	769492
769498	769498
769521	769521
769523	769523
769524	769524
769549	769549
769564	769564
769566	769566
769568	769568
769580	769580
769583	769583
769588	769588
769592	769592
769594	769594
769598	769598
769602	769602
769603	769603
769607	769607
769609	769609
769611	769611
769621	769621
769623	769623
769624	769624
769638	769638
769639	769639
769643	769643
769652	769652
769656	769656
769659	769659
769666	769666
769669	769669
769678	769678
769685	769685
769686	769686
769699	769699
769709	769709
769711	769711
769713	769713
769716	769716
769723	769723
769737	769737
769738	769738
769745	769745
769746	769746
769747	769747
769750	769750
769753	769753
769757	769757
769762	769762
769766	769766
769771	769771
769775	769775
769776	769776
769777	769777
769778	769778
769779	769779
769783	769783
769784	769784
769787	769787
769791	769791
769807	769807
769810	769810
769812	769812
769813	769813
769814	769814
769815	769815
769819	769819
769827	769827
769829	769829
769830	769830
769838	769838
769842	769842
769844	769844
769847	769847
769864	769864
769865	769865
769869	769869
769881	769881
769885	769885
769908	769908
769913	769913
769914	769914
769915	769915
769921	769921
769925	769925
769927	769927
769936	769936
769953	769953
769957	769957
769961	769961
769975	769975
769976	769976
769979	769979
769982	769982
769994	769994
769995	769995
769998	769998
769999	769999
770006	770006
770009	770009
770012	770012
770026	770026
770030	770030
770031	770031
770032	770032
770043	770043
770052	770052
770060	770060
770061	770061
770062	770062
770073	770073
770092	770092
770096	770096
770098	770098
770108	770108
770111	770111
770116	770116
770126	770126
770129	770129
770137	770137
770139	770139
770140	770140
770152	770152
770153	770153
770154	770154
770157	770157
770185	770185
770189	770189
770209	770209
770223	770223
770228	770228
770234	770234
770235	770235
770236	770236
770239	770239
770265	770265
770275	770275
770285	770285
770295	770295
770297	770297
770308	770308
770316	770316
770335	770335
770354	770354
770358	770358
770372	770372
770387	770387
770389	770389
770406	770406
770411	770411
770420	770420
770429	770429
770436	770436
770437	770437
770444	770444
770449	770449
770451	770451
770455	770455
770459	770459
770462	770462
770477	770477
770481	770481
770482	770482
770498	770498
770528	770528
770531	770531
770533	770533
770534	770534
770535	770535
770546	770546
770549	770549
770550	770550
770551	770551
770553	770553
770569	770569
770571	770571
770589	770589
770592	770592
770594	770594
770597	770597
770602	770602
770618	770618
770622	770622
770625	770625
770634	770634
770638	770638
770652	770652
770673	770673
770695	770695
770713	770713
770714	770714
770717	770717
770723	770723
770729	770729
770733	770733
770735	770735
770737	770737
770740	770740
770743	770743
770744	770744
770750	770750
770757	770757
770770	770770
770773	770773
770784	770784
770793	770793
770794	770794
770795	770795
770799	770799
770801	770801
770802	770802
770816	770816
770822	770822
770828	770828
770835	770835
770836	770836
770840	770840
770843	770843
770844	770844
770847	770847
770850	770850
770855	770855
770859	770859
770861	770861
770862	770862
770863	770863
770864	770864
770871	770871
770875	770875
770877	770877
770883	770883
770885	770885
770895	770895
770896	770896
770897	770897
770899	770899
770900	770900
770901	770901
770902	770902
770908	770908
770909	770909
770910	770910
770921	770921
770922	770922
770923	770923
770925	770925
770926	770926
770929	770929
770936	770936
770937	770937
770953	770953
770954	770954
770963	770963
770977	770977
770981	770981
770984	770984
770985	770985
770986	770986
770993	770993
770996	770996
770999	770999
771003	771003
771004	771004
771006	771006
771007	771007
771013	771013
771016	771016
771022	771022
771025	771025
771029	771029
771032	771032
771039	771039
771044	771044
771046	771046
771061	771061
771064	771064
771068	771068
771069	771069
771071	771071
771072	771072
771073	771073
771076	771076
771090	771090
771094	771094
771096	771096
771097	771097
771112	771112
771113	771113
771119	771119
771126	771126
771129	771129
771134	771134
771135	771135
771147	771147
771152	771152
771156	771156
771158	771158
771180	771180
771186	771186
771192	771192
771197	771197
771199	771199
771206	771206
771207	771207
771209	771209
771222	771222
771224	771224
771227	771227
771230	771230
771231	771231
771232	771232
771233	771233
771237	771237
771241	771241
771255	771255
771256	771256
771257	771257
771271	771271
771287	771287
771289	771289
771290	771290
771291	771291
771303	771303
771306	771306
771307	771307
771308	771308
771313	771313
771314	771314
771318	771318
771319	771319
771325	771325
771327	771327
771343	771343
771345	771345
771351	771351
771361	771361
771370	771370
771379	771379
771393	771393
771394	771394
771415	771415
771416	771416
771424	771424
771429	771429
771430	771430
771432	771432
771433	771433
771434	771434
771436	771436
771459	771459
771470	771470
771480	771480
771494	771494
771495	771495
771497	771497
771498	771498
771499	771499
771502	771502
771513	771513
771519	771519
771528	771528
771537	771537
771542	771542
771555	771555
771556	771556
771558	771558
771564	771564
771565	771565
771567	771567
771597	771597
771607	771607
771613	771613
771622	771622
771634	771634
771639	771639
771650	771650
771658	771658
771666	771666
771692	771692
771707	771707
771727	771727
771736	771736
771737	771737
771742	771742
771759	771759
771777	771777
771781	771781
771787	771787
771790	771790
771794	771794
771800	771800
771827	771827
771833	771833
771836	771836
771838	771838
771843	771843
771849	771849
771856	771856
771875	771875
771885	771885
771893	771893
771907	771907
771914	771914
771920	771920
771923	771923
771927	771927
771951	771951
771953	771953
771959	771959
771962	771962
771969	771969
771977	771977
771978	771978
771981	771981
772009	772009
772025	772025
772054	772054
772056	772056
772060	772060
772065	772065
772076	772076
772077	772077
772085	772085
772086	772086
772090	772090
772123	772123
772136	772136
772146	772146
772147	772147
772151	772151
772170	772170
772171	772171
772180	772180
772183	772183
772185	772185
772207	772207
772209	772209
772211	772211
772214	772214
772216	772216
772229	772229
772231	772231
772238	772238
772246	772246
772247	772247
772257	772257
772268	772268
772269	772269
772280	772280
772289	772289
772292	772292
772297	772297
772303	772303
772304	772304
772323	772323
772329	772329
772348	772348
772353	772353
772369	772369
772373	772373
772376	772376
772377	772377
772380	772380
772385	772385
772386	772386
772387	772387
772389	772389
772390	772390
772391	772391
772392	772392
772399	772399
772401	772401
772406	772406
772407	772407
772408	772408
772409	772409
772414	772414
772416	772416
772426	772426
772433	772433
772435	772435
772438	772438
772442	772442
772444	772444
772460	772460
772466	772466
772472	772472
772475	772475
772477	772477
772481	772481
772495	772495
772500	772500
772506	772506
772510	772510
772514	772514
772515	772515
772524	772524
772529	772529
772530	772530
772534	772534
772536	772536
772540	772540
772541	772541
772542	772542
772543	772543
772545	772545
772547	772547
772560	772560
772566	772566
772567	772567
772573	772573
772578	772578
772581	772581
772586	772586
772591	772591
772601	772601
772603	772603
772610	772610
772613	772613
772619	772619
772628	772628
772629	772629
772632	772632
772637	772637
772644	772644
772656	772656
772675	772675
772676	772676
772678	772678
772684	772684
772689	772689
772702	772702
772709	772709
772728	772728
772731	772731
772740	772740
772760	772760
772762	772762
772764	772764
772766	772766
772767	772767
772779	772779
772787	772787
772802	772802
772805	772805
772809	772809
772815	772815
772822	772822
772824	772824
772825	772825
772830	772830
772834	772834
772846	772846
772851	772851
772855	772855
772871	772871
772889	772889
772891	772891
772892	772892
772903	772903
772906	772906
772910	772910
772921	772921
772928	772928
772937	772937
772938	772938
772939	772939
772940	772940
772941	772941
772945	772945
772952	772952
772971	772971
772972	772972
772990	772990
772997	772997
773000	773000
773014	773014
773020	773020
773029	773029
773032	773032
773039	773039
773047	773047
773048	773048
773054	773054
773059	773059
773061	773061
773066	773066
773067	773067
773068	773068
773069	773069
773082	773082
773119	773119
773124	773124
773128	773128
773133	773133
773138	773138
773140	773140
773141	773141
773148	773148
773159	773159
773164	773164
773168	773168
773175	773175
773178	773178
773179	773179
773181	773181
773201	773201
773203	773203
773211	773211
773214	773214
773217	773217
773226	773226
773227	773227
773230	773230
773236	773236
773239	773239
773249	773249
773250	773250
773254	773254
773256	773256
773261	773261
773265	773265
773282	773282
773286	773286
773289	773289
773305	773305
773307	773307
773309	773309
773315	773315
773323	773323
773339	773339
773340	773340
773342	773342
773353	773353
773357	773357
773358	773358
773360	773360
773375	773375
773381	773381
773389	773389
773396	773396
773407	773407
773408	773408
773415	773415
773425	773425
773435	773435
773436	773436
773440	773440
773445	773445
773446	773446
773450	773450
773452	773452
773455	773455
773462	773462
773465	773465
773466	773466
773469	773469
773471	773471
773472	773472
773494	773494
773495	773495
773505	773505
773512	773512
773514	773514
773517	773517
773518	773518
773519	773519
773520	773520
773521	773521
773523	773523
773524	773524
773539	773539
773540	773540
773542	773542
773543	773543
773568	773568
773580	773580
773581	773581
773597	773597
773603	773603
773606	773606
773626	773626
773639	773639
773713	773713
773720	773720
773741	773741
773763	773763
773768	773768
773769	773769
773772	773772
773809	773809
773811	773811
773840	773840
773844	773844
773851	773851
773865	773865
773866	773866
773886	773886
773891	773891
773905	773905
773915	773915
773968	773968
773995	773995
774005	774005
774007	774007
774012	774012
774018	774018
774029	774029
774032	774032
774044	774044
774050	774050
774064	774064
774070	774070
774084	774084
774092	774092
774099	774099
774102	774102
774105	774105
774122	774122
774123	774123
774124	774124
774125	774125
774131	774131
774136	774136
774137	774137
774140	774140
774148	774148
774158	774158
774181	774181
774182	774182
774193	774193
774196	774196
774198	774198
774199	774199
774200	774200
774201	774201
774203	774203
774210	774210
774224	774224
774228	774228
774236	774236
774237	774237
774256	774256
774267	774267
774269	774269
774292	774292
774293	774293
774298	774298
774307	774307
774314	774314
774323	774323
774324	774324
774325	774325
774347	774347
774359	774359
774368	774368
774372	774372
774377	774377
774379	774379
774382	774382
774383	774383
774408	774408
774411	774411
774414	774414
774426	774426
774429	774429
774431	774431
774432	774432
774438	774438
774439	774439
774444	774444
774466	774466
774469	774469
774476	774476
774482	774482
774485	774485
774488	774488
774489	774489
774496	774496
774511	774511
774519	774519
774521	774521
774540	774540
774548	774548
774553	774553
774563	774563
774580	774580
774590	774590
774599	774599
774603	774603
774610	774610
774612	774612
774613	774613
774619	774619
774637	774637
774643	774643
774653	774653
774659	774659
774660	774660
774664	774664
774668	774668
774677	774677
774679	774679
774681	774681
774688	774688
774689	774689
774690	774690
774695	774695
774717	774717
774718	774718
774720	774720
774721	774721
774729	774729
774733	774733
774734	774734
774743	774743
774748	774748
774755	774755
774756	774756
774759	774759
774761	774761
774798	774798
774811	774811
774816	774816
774835	774835
774847	774847
774857	774857
774858	774858
774863	774863
774866	774866
774885	774885
774892	774892
774893	774893
774914	774914
774919	774919
774924	774924
774930	774930
774938	774938
774942	774942
774956	774956
774965	774965
774967	774967
774971	774971
774972	774972
774977	774977
775005	775005
775012	775012
775019	775019
775020	775020
775026	775026
775037	775037
775073	775073
775074	775074
775123	775123
775129	775129
775138	775138
775145	775145
775149	775149
775162	775162
775191	775191
775195	775195
775202	775202
775228	775228
775253	775253
775254	775254
775269	775269
775272	775272
775275	775275
775281	775281
775292	775292
775305	775305
775320	775320
775321	775321
775325	775325
775371	775371
775380	775380
775387	775387
775392	775392
775430	775430
775433	775433
775434	775434
775442	775442
775451	775451
775465	775465
775473	775473
775476	775476
775480	775480
775492	775492
775495	775495
775498	775498
775515	775515
775526	775526
775534	775534
775537	775537
775555	775555
775566	775566
779875	779875
779877	779877
779879	779879
779880	779880
779903	779903
779904	779904
779906	779906
779908	779908
779909	779909
779911	779911
779915	779915
779917	779917
779918	779918
779923	779923
779925	779925
779927	779927
779931	779931
779932	779932
779938	779938
779940	779940
779951	779951
779952	779952
779954	779954
779964	779964
779994	779994
779996	779996
780001	780001
780004	780004
780011	780011
780028	780028
780035	780035
780036	780036
780041	780041
780043	780043
780047	780047
780065	780065
780086	780086
780087	780087
780088	780088
780089	780089
780093	780093
780105	780105
780106	780106
780120	780120
780134	780134
780146	780146
780147	780147
780150	780150
780159	780159
780160	780160
780191	780191
780208	780208
780214	780214
780224	780224
780242	780242
780245	780245
780253	780253
780257	780257
780260	780260
780270	780270
780273	780273
780288	780288
780298	780298
780301	780301
780310	780310
780312	780312
780322	780322
780327	780327
780335	780335
780344	780344
780345	780345
780347	780347
780355	780355
780361	780361
780375	780375
780378	780378
780380	780380
780383	780383
780388	780388
780389	780389
780392	780392
780400	780400
780402	780402
780405	780405
780407	780407
780408	780408
780451	780451
780455	780455
780486	780486
780487	780487
780494	780494
780495	780495
780498	780498
780499	780499
780502	780502
780515	780515
780533	780533
780541	780541
780546	780546
780548	780548
780554	780554
780566	780566
780571	780571
780575	780575
780585	780585
780590	780590
780592	780592
780601	780601
780605	780605
780609	780609
780610	780610
780613	780613
780616	780616
780636	780636
780641	780641
780645	780645
780657	780657
780658	780658
780669	780669
780671	780671
780683	780683
780688	780688
780702	780702
780712	780712
780715	780715
780725	780725
780726	780726
780730	780730
780738	780738
780752	780752
780761	780761
780787	780787
780789	780789
780809	780809
780811	780811
780814	780814
780816	780816
780825	780825
780831	780831
780837	780837
780842	780842
780848	780848
780861	780861
780863	780863
780866	780866
780872	780872
780889	780889
780899	780899
775573	775573
775585	775585
775589	775589
775596	775596
775608	775608
775614	775614
775623	775623
775624	775624
775640	775640
775646	775646
775655	775655
775656	775656
775657	775657
775658	775658
775678	775678
775680	775680
775684	775684
775685	775685
775688	775688
775693	775693
775696	775696
775697	775697
775703	775703
775711	775711
775714	775714
775715	775715
775716	775716
775717	775717
775721	775721
775722	775722
775723	775723
775726	775726
775729	775729
775730	775730
775737	775737
775738	775738
775750	775750
775751	775751
775758	775758
775761	775761
775770	775770
775783	775783
775798	775798
775808	775808
775810	775810
775813	775813
775816	775816
775837	775837
775838	775838
775843	775843
775846	775846
775848	775848
775863	775863
775868	775868
775884	775884
775912	775912
775913	775913
775922	775922
775938	775938
775951	775951
775952	775952
775960	775960
775962	775962
775987	775987
775988	775988
775989	775989
775998	775998
776013	776013
776024	776024
776045	776045
776047	776047
776077	776077
776100	776100
776123	776123
776125	776125
776132	776132
776133	776133
776135	776135
776137	776137
776142	776142
776156	776156
776160	776160
776161	776161
776162	776162
776169	776169
776170	776170
776172	776172
776174	776174
776183	776183
776193	776193
776195	776195
776212	776212
776216	776216
776218	776218
776225	776225
776226	776226
776231	776231
776236	776236
776237	776237
776242	776242
776257	776257
776260	776260
776261	776261
776276	776276
776278	776278
776284	776284
776285	776285
776297	776297
776304	776304
776307	776307
776313	776313
776316	776316
776323	776323
776329	776329
776330	776330
776340	776340
776341	776341
776343	776343
776365	776365
776383	776383
776384	776384
776385	776385
776387	776387
776389	776389
776400	776400
776428	776428
776431	776431
776441	776441
776446	776446
776447	776447
776451	776451
776453	776453
776456	776456
776461	776461
776462	776462
776464	776464
776473	776473
776475	776475
776479	776479
776482	776482
776483	776483
776488	776488
776489	776489
776490	776490
776491	776491
776500	776500
776532	776532
776544	776544
776548	776548
776552	776552
776560	776560
776563	776563
776567	776567
776571	776571
776575	776575
776590	776590
776599	776599
776603	776603
776620	776620
776625	776625
776652	776652
776669	776669
776671	776671
776672	776672
776680	776680
776683	776683
776692	776692
776695	776695
776702	776702
776712	776712
776713	776713
776722	776722
776723	776723
776725	776725
776740	776740
776745	776745
776763	776763
776769	776769
776772	776772
776785	776785
776787	776787
776791	776791
776802	776802
776808	776808
776810	776810
776812	776812
776813	776813
776816	776816
776821	776821
776822	776822
776824	776824
776826	776826
776836	776836
776857	776857
776859	776859
776863	776863
776865	776865
776866	776866
776876	776876
776879	776879
776889	776889
776907	776907
776910	776910
776919	776919
776949	776949
776958	776958
776967	776967
776968	776968
776976	776976
776984	776984
776989	776989
776999	776999
777004	777004
777009	777009
777013	777013
777016	777016
777026	777026
777028	777028
777034	777034
777046	777046
777047	777047
777050	777050
777053	777053
777079	777079
777084	777084
777085	777085
777094	777094
777097	777097
777108	777108
777109	777109
777125	777125
777128	777128
777131	777131
777144	777144
777150	777150
777161	777161
777162	777162
777169	777169
777170	777170
777179	777179
777199	777199
777201	777201
777213	777213
777217	777217
777225	777225
777236	777236
777245	777245
777246	777246
777273	777273
777285	777285
777297	777297
777307	777307
777308	777308
777314	777314
777325	777325
777326	777326
777330	777330
777336	777336
777343	777343
777349	777349
777365	777365
777368	777368
777371	777371
777382	777382
777392	777392
777404	777404
777414	777414
777421	777421
777435	777435
777438	777438
777442	777442
777453	777453
777462	777462
777470	777470
777478	777478
777481	777481
777486	777486
777495	777495
777498	777498
777510	777510
777519	777519
777521	777521
777526	777526
777538	777538
777548	777548
777574	777574
777589	777589
777591	777591
777600	777600
777612	777612
777625	777625
777658	777658
777667	777667
777676	777676
777686	777686
777703	777703
777704	777704
777706	777706
777717	777717
777720	777720
777731	777731
777733	777733
777746	777746
777748	777748
777750	777750
777752	777752
777753	777753
777755	777755
777766	777766
777776	777776
777787	777787
777788	777788
777797	777797
777805	777805
777814	777814
777820	777820
777826	777826
777837	777837
777845	777845
777853	777853
777862	777862
777866	777866
777876	777876
777882	777882
777888	777888
777889	777889
777892	777892
777902	777902
777905	777905
777917	777917
777919	777919
777931	777931
777939	777939
777940	777940
777964	777964
777966	777966
777971	777971
777972	777972
777978	777978
778006	778006
778009	778009
778025	778025
778026	778026
778049	778049
778086	778086
778094	778094
778116	778116
778121	778121
778122	778122
778124	778124
778139	778139
778140	778140
778154	778154
778165	778165
778176	778176
778177	778177
778178	778178
778182	778182
778185	778185
778187	778187
778192	778192
778195	778195
778196	778196
778199	778199
778200	778200
778205	778205
778208	778208
778228	778228
778232	778232
778241	778241
778252	778252
778260	778260
778264	778264
778288	778288
778299	778299
778301	778301
778302	778302
778303	778303
778307	778307
778308	778308
778312	778312
778315	778315
778316	778316
778317	778317
778323	778323
778349	778349
778362	778362
778373	778373
778383	778383
778408	778408
778413	778413
778414	778414
778425	778425
778444	778444
778447	778447
778463	778463
778465	778465
778475	778475
778487	778487
778492	778492
778498	778498
778517	778517
778519	778519
778527	778527
778530	778530
778532	778532
778533	778533
778546	778546
778552	778552
778555	778555
778564	778564
778575	778575
778578	778578
778583	778583
778589	778589
778594	778594
778605	778605
778609	778609
778619	778619
778621	778621
778626	778626
778643	778643
778647	778647
778648	778648
778653	778653
778656	778656
778658	778658
778660	778660
778664	778664
778677	778677
778678	778678
778684	778684
778708	778708
778710	778710
778714	778714
778715	778715
778719	778719
778721	778721
778723	778723
778728	778728
778735	778735
778751	778751
778787	778787
778788	778788
778792	778792
778794	778794
778799	778799
778800	778800
778807	778807
778810	778810
778815	778815
778828	778828
778837	778837
778847	778847
778861	778861
778863	778863
778875	778875
778877	778877
778882	778882
778897	778897
778898	778898
778899	778899
778922	778922
778925	778925
778936	778936
778959	778959
778961	778961
778965	778965
778981	778981
778982	778982
778997	778997
779004	779004
779011	779011
779012	779012
779019	779019
779025	779025
779035	779035
779052	779052
779063	779063
779065	779065
779080	779080
779089	779089
779093	779093
779106	779106
779108	779108
779120	779120
779123	779123
779124	779124
779126	779126
779133	779133
779147	779147
779160	779160
779182	779182
779186	779186
779198	779198
779199	779199
779200	779200
779207	779207
779209	779209
779214	779214
779215	779215
779219	779219
779223	779223
779227	779227
779228	779228
779250	779250
779269	779269
779271	779271
779275	779275
779281	779281
779283	779283
779287	779287
779288	779288
779289	779289
779303	779303
779304	779304
779308	779308
779314	779314
779315	779315
779326	779326
779336	779336
779337	779337
779340	779340
