Gene_ID	Level	logFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	A_T1_Rep1	A_T1_Rep2	A_T1_Rep3	A_T1_Rep4	A_T2_Rep1	A_T2_Rep2	A_T2_Rep3	A_T2_Rep4
gene_7207	4.4240554000085	2.22241182488088	468	C6 zinc finger domain containing protein	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain protein	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	8	34	14	4	0	0	2	1
gene_7209	5.92824118856977	2.0520051858048	788	Probable transcription repressor protein RGM1	Pseudogymnoascus destructans	Ophiostoma piceae	K09237	K09237; Cys2His2 zinc finger developmental/cell cycle regulator, other	c2h2 transcription	1	F:binding	-	N	15	10	16	16	0	0	2	6
gene_7223	5.9372415905229	2.5116900377276	574	General amino acid permease AGP2	Nectria haematococca	Nectria haematococca	K16261	YAT; yeast amino acid transporter	amino acid transporter	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	34	24	6	6	0	0	2	2
gene_7224	44.9754355984506	2.04188396564722	1 006	Probable beta-galactosidase E (Lactase E)	Pestalotiopsis fici	Pestalotiopsis fici	K12309	GLB1, ELNR1; beta-galactosidase [EC:3.2.1.23]	bgale_aspfu ame: full=probable beta-galactosidase e ame: full=lactase e flags: precursor	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	196	170	106	28	4	10	8	46
gene_7250	3.38672140781483	2.50877817235399	794	Glycoside hydrolase family 94 protein	Thielavia terrestris	Ophiostoma piceae			glycoside hydrolase family 94 protein	3	P:carbohydrate metabolic process; F:hydrolase activity, acting on glycosyl bonds; F:carbohydrate binding	-	N	16	22	2	4	0	0	0	2
gene_7264	33.5994217768863	2.63927166063993	335	Putative uncharacterized protein	Sclerotinia sclerotiorum	Ophiostoma piceae			gegh16 protein	0	-		N	100	158	107	39	0	6	17	2
gene_7265	20.3268452358839	3.37765218204642	375	Putative uncharacterized protein	Botrytis cinerea	Ophiostoma piceae			gegh16 protein	0	-		Y	77	50	95	26	0	6	0	6
gene_729	2.86359965629832	2.29084423447985	1 180	Nuclear GTPase SLIP-GC (Speckled-like pattern in the germinal center)	Grosmannia clavigera	Ophiostoma piceae			tat pathway signal sequence	6	F:GTP binding; F:GTPase activity; P:GTP catabolic process; C:integral to membrane; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport		N	0	18	14	6	0	0	0	2
gene_7292	8.11184538002693	3.09062158293307	1 937	NFX1-type zinc finger-containing protein 1	Trichoderma virens	Ophiostoma piceae			nf-x1 finger and helicase domain	6	F:helicase activity; F:nucleic acid binding; F:zinc ion binding; P:regulation of transcription, DNA-dependent; C:nucleus; F:sequence-specific DNA binding transcription factor activity		N	18	16	34	22	0	2	0	2
gene_7299	1.66431964954603	2.11391358731582	323	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein	0	-		N	0	0	26	0	0	0	0	0
gene_7361	2.94190855974005	2.32563795761197	524	Origin recognition complex subunit	Grosmannia clavigera	Ophiostoma piceae	K02607	ORC5; origin recognition complex subunit 5	origin recognition complex subunit orc5	1	C:intracellular organelle	-	N	10	22	3	4	0	0	0	2
gene_7364	1.61794030051505	2.08266192390781	787	Arginine metabolism regulation protein II	Colletotrichum gloeosporioides	Ophiostoma piceae	K09246	ARG81, ARGR2; arginine metabolism regulation protein II	c6 zinc finger domain protein	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	14	8	0	0	0	0	0	0
gene_7365	6.80494464387748	3.8688733404749	819	Histone-lysine N-methyltransferase SET9 (SET domain protein 9)	Grosmannia clavigera	Ophiostoma piceae	K11429	SUV420H; histone-lysine N-methyltransferase SUV420H [EC:2.1.1.43]	set domain containing protein	6	P:chromatin modification; C:intracellular organelle; P:primary metabolic process; P:cellular macromolecule metabolic process; P:methylation; F:histone-lysine N-methyltransferase activity	EC:2.1.1.43	N	18	31	52	2	0	0	0	0
gene_7378	5.99898731276966	2.07017457662341	1 248	Conserved leucine-rich repeat protein	Grosmannia clavigera	Ophiostoma piceae			leucine-rich repeat-containing protein 40	2	P:biological_process; C:cellular_component		N	18	27	12	10	0	0	2	6
gene_7403	11.8528609122768	4.62677330236236	377	Protein kinase-like protein	Fusarium fujikuroi	Ophiostoma piceae			protein kinase	8	F:kinase activity; F:ATP binding; F:protein kinase activity; P:phosphorylation; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups; F:protein serine/threonine kinase activity; F:nucleotide binding		N	14	30	58	38	0	0	0	0
gene_7404	8.35276121545877	2.12462620290444	455	Putative uncharacterized protein	Metarhizium acridum	Ophiostoma piceae			hypothetical protein MAC_02306	0	-		N	14	14	50	14	0	0	0	16
gene_7406	137.42821879797	4.24489994990586	164	Small secreted protein	Togninia minima	Ophiostoma piceae			small secreted protein	0	-		Y	454	470	591	209	2	0	22	17
gene_7465	27.6377354713551	4.33086417969462	1 314	Nephrocystin-3	Metarhizium anisopliae	Metarhizium anisopliae			tetratricopeptide repeat domain-containing protein	4	F:ADP binding; F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity		N	71	173	113	30	0	0	0	11
gene_7479	15.1981787187378	2.06427547281668	323	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7693	0	-		N	13	64	31	43	0	0	4	24
gene_7484	11.3546304234478	2.26802994819814	814	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7733	0	-		N	20	60	18	26	0	0	2	16
gene_7485	15.8491093893798	2.13671744977587	2 879	Ubiquitin c-terminal hydrolase	Grosmannia clavigera	Ophiostoma piceae	K11853	USP34; ubiquitin carboxyl-terminal hydrolase 34 [EC:3.1.2.15]	ubiquitin c-terminal hydrolase	3	F:hydrolase activity; F:ubiquitin thiolesterase activity; P:ubiquitin-dependent protein catabolic process		N	46	73	47	17	0	0	13	2
gene_7503	13.4299903434137	3.01451770129305	510	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7116	0	-		Y	40	75	46	14	0	0	0	14
gene_7508	2.19041025927371	2.4278261853803	275	N-lysine methyltransferase (Secretion and early endocytosis protein 1)	Neurospora tetrasperma	Ophiostoma piceae			sister chromatid cohesion and dna repair protein	1	P:cellular process	-	N	4	4	8	8	0	0	0	0
gene_753	2.2142030466545	2.44052865128152	674	DNA topoisomerase 3	Grosmannia clavigera	Ophiostoma piceae	K03165	TOP3; DNA topoisomerase III [EC:5.99.1.2]	dna topoisomerase iii	3	F:DNA topoisomerase type I activity; C:chromosome; P:DNA topological change	EC:5.99.1.2	N	2	14	7	6	0	0	0	0
gene_7551	78.3723223096307	2.62782268022936	1 020	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein AKAW_02933	0	-		N	122	349	341	120	6	18	24	6
gene_7574	4.03626624554059	3.18150531837728	218	Centromere protein V (Nuclear protein p30)	Grosmannia clavigera	Ophiostoma piceae			glutathione-dependent formaldehyde-activating enzyme	3	F:carbon-sulfur lyase activity; P:metabolic process; C:cellular_component		N	10	11	23	8	0	0	0	0
gene_7649	6.98066311629084	2.2949791119888	569	ER to golgi transport protein	Grosmannia clavigera	Ophiostoma piceae	K15283	SLC35E1; solute carrier family 35, member E1	er to golgi transporter	1	C:membrane	-	N	10	52	30	4	0	1	0	9
gene_7778	4.91473519631921	2.35023142260195	277	Putative uncharacterized protein	Myceliophthora thermophila	Ophiostoma piceae			hypothetical protein MYCTH_2089975	0	-		N	13	21	17	8	1	0	0	0
gene_7795	3.83232022218126	2.32989731634767	274	Glycosylphosphatidylinositol anchor biosynthesis protein 11	Grosmannia clavigera	Ophiostoma piceae	K05287	PIGF; phosphatidylinositol glycan, class F [EC:2.7.-.-]	glycosylphosphatidylinositol anchor biosynthesis protein 11	1	C:membrane	-	N	15	8	11	8	0	2	0	0
gene_7796	2.69328010295196	2.67503910643634	264	Translin-1 (Meiotically up-regulated gene 90 protein)	Grosmannia clavigera	Ophiostoma piceae			recombination hotspot-binding protein	2	F:sequence-specific DNA binding; P:pathogenesis	-	N	14	18	4	2	0	0	0	0
gene_7817	7.08646230079847	2.24952104746789	516	ER membrane protein	Grosmannia clavigera	Ophiostoma piceae			er membrane protein	0	-		Y	28	18	18	12	0	6	0	0
gene_7866	11.6504094073715	2.39770557909317	587	C-24 sterol reductase	Thielavia terrestris	Ophiostoma piceae	K00223	ERG4; delta24(24(1))-sterol reductase [EC:1.3.1.71]	delta(24(24 ))-sterol reductase	3	F:oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor; C:membrane; P:oxidation-reduction process	EC:1.3.1.0	N	36	42	27	22	0	4	4	2
gene_7867	2.52037955405282	2.03712501141551	353	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			glycosyltransferase family 31 protein	3	F:transferase activity; C:membrane; F:transferase activity, transferring glycosyl groups		N	2	5	12	8	0	0	1	0
gene_7955.1	331.201968971834	2.01216539642232	816	Probable beta-glucosidase G (Cellobiase G/Gentiobiase G)	Grosmannia clavigera	Ophiostoma piceae	K05349	bglX; beta-glucosidase [EC:3.2.1.21]	beta-glucosidase 2	10	F:hydrolase activity, hydrolyzing O-glycosyl compounds; F:hydrolase activity; P:metabolic process; P:carbohydrate metabolic process; F:hydrolase activity, acting on glycosyl bonds; P:cellulose catabolic process; P:polysaccharide catabolic process; F:beta-glucosidase activity; C:extracellular region; C:cellular_component	EC:3.2.1.21	Y	634	831	1076	700	2	68	114	420
gene_7956	4.12741645418235	3.21020694315368	371	Pectin lyase 2	Colletotrichum fioriniae	Ophiostoma piceae			pectin lyase 2	2	C:extracellular region; F:pectin lyase activity	EC:4.2.2.10	Y	22	18	18	1	0	0	0	0
gene_8042	3.31816519262544	2.9328795221829	720	C2H2 transcription factor	Grosmannia clavigera	Ophiostoma piceae			c2h2 transcription factor	1	F:binding	-	N	8	31	2	6	0	0	0	0
gene_8046	4.96871038440816	2.01908114241135	313	Geranylgeranyl transferase type-2 subunit beta	Grosmannia clavigera	Ophiostoma piceae	K05956	RABGGTB; geranylgeranyl transferase type-2 subunit beta [EC:2.5.1.60]	geranylgeranyltransferase beta subunit	2	P:metabolic process; F:transferase activity	-	N	12	18	14	10	0	4	0	1
gene_8057	26.9518078962053	2.78804917006758	366	Alpha-ketoglutarate-dependent sulfonate dioxygenase	Podospora anserina	Sporothrix schenckii			family taurine	2	P:oxidation-reduction process; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	EC:1.13.11.0	N	60	18	279	0	0	0	16	0
gene_8139	15.0084842210754	2.14194635960937	279	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein THITE_154280	3	F:molecular_function; P:biological_process; C:cellular_component		Y	24	73	59	20	2	0	8	0
gene_8189	19.3447787742909	2.16455938829024	194	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2110967	3	F:molecular_function; P:biological_process; C:cellular_component		Y	41	85	67	27	0	12	0	18
gene_8190	2.93423946493693	2.77999064004824	564	Hexokinase family protein	Grosmannia clavigera	Ophiostoma piceae			hexokinase family protein	2	F:transferase activity; P:metabolic process	-	N	0	8	4	16	0	0	0	0
gene_82	7.1272174633027	2.42219792217822	388	DUF833 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			ser thr-rich protein t10 in dgcr region	0	-		N	12	38	25	12	0	0	0	10
gene_8219	2.23772816591115	2.45297920585034	542	Transcription regulator	Grosmannia clavigera	Ophiostoma piceae	K04498	EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	tfiid associated protein	0	-		N	2	4	7	10	0	0	0	0
gene_822	4.23695900856285	2.80494291772435	346	Ribosomal RNA-processing protein 7	Thielavia terrestris	Ophiostoma piceae	K14545	RRP7; ribosomal RNA-processing protein 7	meiotic recombination protein dmc1	3	F:nucleotide binding; F:molecular_function; C:cellular_component		N	6	26	12	10	0	0	0	2
gene_8230	4.00431098863176	2.22979824300168	520	GTPase-activating protein gyp10	Grosmannia clavigera	Ophiostoma piceae			tbc domain protein	4	P:regulation of Rab GTPase activity; P:positive regulation of Rab GTPase activity; C:intracellular; F:Rab GTPase activator activity		N	6	9	6	16	0	0	2	0
gene_825	17.6899208931814	4.46212344606529	723	F-box domain containing protein	Grosmannia clavigera	Ophiostoma piceae			f-box domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	54	77	54	37	0	0	0	4
gene_8285	18.9221118118027	2.25716584987024	854	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein MGG_03545	0	-		N	40	72	68	31	0	0	2	33
gene_8299	45.8621838810099	2.22853332631732	472	Putative uncharacterized protein	Nectria haematococca	Sporothrix schenckii			hypothetical protein NECHADRAFT_33829	0	-		Y	98	247	89	77	0	4	4	82
gene_8341	2.58434768044867	2.62496540098155	529	Putative uncharacterized protein	Nectria haematococca	Nectria haematococca			hypothetical protein NECHADRAFT_73120	1	F:transferase activity, transferring phosphorus-containing groups		N	8	14	18	0	0	0	0	0
gene_8364	26.5170911667075	5.75580044811232	757	Probable beta-glucosidase A (Cellobiase A/Gentiobiase A)	Stachybotrys chartarum	Stachybotrys chartarum			glycoside hydrolase family 3 protein	1	F:hydrolase activity	-	N	57	107	71	81	0	0	0	0
gene_8393	3.5397438762451	2.05741504145324	99	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_1974	0	-		N	2	18	25	3	0	0	2	0
gene_8397	25.0460947157589	2.02363448506531	1 320	Nuclear import and export protein	Grosmannia clavigera	Ophiostoma piceae	K14289	XPO5; exportin-5	nuclear import and export protein	3	C:intracellular; P:intracellular protein transport; F:protein transporter activity	-	N	44	134	60	40	4	0	8	16
gene_8399.1	8.13726582219213	2.35705451811573	931	AAA family ATPase	Grosmannia clavigera	Ophiostoma piceae				3	F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity		N	24	35	46	2	0	2	2	4
gene_8428.1	6.97795347949286	2.57428389735393	428	2-oxoisovalerate dehydrogenase complex alpha	Grosmannia clavigera	Ophiostoma piceae	K00166	E1.2.4.4A, bkdA1; 2-oxoisovalerate dehydrogenase E1 component, alpha subunit [EC:1.2.4.4]	2-oxoisovalerate dehydrogenase alpha mitochondrial precursor	2	F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; P:metabolic process	EC:1.2.4.0	N	13	38	19	14	0	2	1	2
gene_8437	2.95052807373362	2.32941696000509	49	Putative uncharacterized protein	Thielavia terrestris	Thielavia terrestris			hypothetical protein THITE_2109678	0	-		N	8	12	12	5	0	0	0	2
gene_8457	37.363517394548	4.88151341459634	384	Putative uncharacterized protein	Endocarpon pusillum	Endocarpon pusillum			hypothetical protein CHGG_02284	9	P:transcription from RNA polymerase II promoter; F:DNA binding; C:nucleus; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding; P:transcription, DNA-dependent		N	88	218	160	51	0	0	4	0
gene_8458	51.5338565609596	5.63688791936292	296	Conserved hypothetical protein	Endocarpon pusillum	Endocarpon pusillum				0	-		N	156	247	266	53	0	0	2	2
gene_8458.1	54.4196105044314	2.74338145160634	1 628	Ankyrin repeat protein	Botrytis cinerea	Ophiostoma piceae	K10380	ANK; ankyrin	ankyrin repeat protein	2	P:nucleoside metabolic process; F:catalytic activity		N	92	257	188	100	0	0	14	52
gene_8476	168.565870255201	4.26096400892029	1 283	Ankyrin-repeat-containing protein	Trichoderma virens	Ophiostoma piceae			ankyrin repeat-containing	4	F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:nucleoside metabolic process; P:carbohydrate metabolic process; F:catalytic activity		N	269	734	654	402	0	0	6	87
gene_849	3.72616678818569	2.12908196266275	481	Molybdate transporter 1 (Sulfate transporter like protein 5.2)	Grosmannia clavigera	Ophiostoma piceae			sulfate transporter	3	C:integral to membrane; P:sulfate transport; F:sulfate transmembrane transporter activity		N	0	8	28	8	0	0	2	0
gene_8490	22.1897870849677	2.93716832742265	710	E3 ubiquitin-protein ligase RNF216 (RING finger protein 216)	Grosmannia clavigera	Ophiostoma piceae	K11976	RNF216; TRIAD3; E3 ubiquitin-protein ligase RNF216 [EC:6.3.2.19]	ring finger protein	1	F:binding	-	N	54	105	65	40	0	0	0	28
gene_8492	5.19620715089257	2.59599434217636	341	AN1-type zinc finger protein 1	Grosmannia clavigera	Ophiostoma piceae	K07059	Unclassified; Poorly Characterized	an1-type zinc finger protein	1	F:zinc ion binding	-	N	14	19	10	14	0	0	2	0
gene_8504	10.6296698457532	4.47633889161402	389	Glucoamylase I	Colletotrichum fioriniae	Ophiostoma piceae			starch binding domain-containing protein	4	P:metabolic process; C:viral capsid; F:catalytic activity; F:starch binding	-	Y	35	3	25	42	0	0	0	0
gene_8505	25.6679112421789	5.70972686601326	283	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			7 alpha-cephem-	0	-		N	66	122	110	46	0	0	0	0
gene_8510	6.82098417826069	2.57740067280254	297	Uncharacterized oxidoreductase P32A8.02	Trichoderma reesei	Ophiostoma piceae			aldo-keto reductase	2	P:oxidation-reduction process; F:oxidoreductase activity		N	2	46	16	18	0	0	0	8
gene_8519	40.1630320426496	2.48755151712735	1 685	Sulfite reductase flavoprotein, alpha-component	Stachybotrys chartarum	Ophiostoma piceae			sulfite reductase flavoprotein alpha-component	3	F:heme binding; F:oxidoreductase activity; P:oxidation-reduction process	-	N	62	226	156	50	0	0	22	20
gene_8520	10.4160320978453	3.72683407930978	222	Probable transporter SEO1	Scedosporium apiospermum	Scedosporium apiospermum			vitamin h transporter	2	P:transmembrane transport; C:integral to membrane	-	N	55	4	73	4	0	2	0	0
gene_8534	6.29221066615671	2.47321006878745	1 537	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5891	0	-		N	21	9	27	12	0	2	0	4
gene_8535	7.49542548546955	2.52330411554179	624	Acid beta-fructofuranosidase (Acid invertase)	Ceratocystis moniliformis	Ophiostoma piceae			glycosyl hydrolase family protein	1	F:hydrolase activity	-	N	42	20	24	4	0	0	4	0
gene_8546	4.68303519668003	3.37379719073271	1 163	Putative ariadne-like RING finger protein R811	Colletotrichum gloeosporioides	Ophiostoma piceae			dihydroxyacid dehydratase	2	F:zinc ion binding; F:metal ion binding		N	8	44	8	8	0	0	0	0
gene_8552	6.04493049425468	2.5222155754971	601	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein THITE_2109464	3	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; F:hydrolase activity; P:metabolic process		N	24	10	15	14	0	0	0	7
gene_8599	37.0805528940717	3.65781532172884	396	Putative alpha-ketoglutarate-dependent sulfonate dioxygenase	Togninia minima	Ophiostoma piceae			X-domain-containing protein	2	P:oxidation-reduction process; F:oxidoreductase activity	-	N	146	78	280	2	0	4	4	12
gene_862	10.297287254117	2.99534116456343	642	Putative uncharacterized protein	Scedosporium apiospermum	Ophiostoma piceae			hypothetical protein CMQ_3343	0	-		Y	26	41	34	21	0	2	2	1
gene_87	13.6590180866548	4.09353962734928	799	6-hydroxynicotinate 3-monooxygenase	Botrytis cinerea	Ophiostoma piceae			fad binding domain-containing protein	2	P:oxidation-reduction process; F:oxidoreductase activity	-	N	21	55	73	28	0	0	0	4
gene_998	10.6890505129297	2.30400002099328	1 681	Inner centromere protein-related protein pic1 (INCENP-related protein pic1)	Grosmannia clavigera	Ophiostoma piceae			inner centromere protein	0	-		N	37	18	36	20	0	0	2	14
